gene_name,TC1-Tfh,TC1-Tn,TC2-Tfh,TC2-Tn,TC4-Tfh,TC4-Tn
Sfi1,1995,1703,1948,1523,2937,2069
Sfmbt1,873,485,813,469,929,505
Sfmbt2,63,466,108,501,86,588
Sfn,258,660,267,613,278,633
Sfpq,8740,9807,8560,9794,9155,10339
Sfr1,1266,1131,1134,964,1230,1086
Sfrp1,0,0,0,0,0,0
Sfrp2,0,0,0,0,0,0
Sfrp4,0,0,0,0,0,0
Sfswap,2693,3197,2439,2822,2799,3155
Sft2d1,768,625,731,686,848,717
Sft2d2,3211,3244,2761,2746,3448,3153
Sft2d3,85,122,80,104,101,114
Sftpb,0,0,0,0,0,0
Sfxn1,951,871,752,748,993,907
Sfxn2,253,363,186,370,244,434
Sfxn3,1898,1593,1589,1345,2024,1574
Sfxn4,139,63,102,60,137,67
Sfxn5,66,70,71,64,99,70
Sgca,0,0,0,0,0,0
Sgcb,299,293,307,289,369,319
Sgce,2,0,0,0,0,0
Sgcg,0,0,0,0,0,0
Sgip1,11,10,8,19,7,7
Sgk1,485,2195,518,2080,262,2091
Sgk2,0,0,0,1,0,0
Sgk3,53,792,86,809,69,907
Sgms1,846,1353,815,1256,924,1371
Sgms2,0,9,8,6,4,5
Sgol1,9,14,12,5,14,11
Sgol2a,28,10,28,13,33,14
Sgol2b,0,0,0,0,0,0
Sgpl1,3047,1806,2428,1453,3057,1603
Sgpp1,1181,2070,1054,1743,1126,1838
Sgpp2,0,0,0,0,0,0
Sgsh,1879,1351,1486,1062,2136,1384
Sgsm1,0,0,0,0,0,0
Sgsm2,531,364,457,334,543,379
Sgsm3,14,16,12,23,23,26
Sgta,1136,1068,1039,937,1243,1060
Sgtb,1,6,1,1,1,9
Sh2b1,4926,3311,4593,2845,5023,3082
Sh2b2,20,3,15,1,16,1
Sh2b3,2448,1797,2654,1631,2658,1649
Sh2d1a,2046,638,1933,493,2338,624
Sh2d1b1,0,0,0,0,0,0
Sh2d1b2,0,0,0,0,0,0
Sh2d2a,6354,5113,5463,4468,5956,4563
Sh2d3c,2744,3239,2938,3020,3088,3356
Sh2d4a,0,0,0,0,0,0
Sh2d4b,33,57,28,50,32,46
Sh2d5,14,15,13,9,8,28
Sh2d6,0,0,0,0,1,0
Sh3bgr,0,0,0,1,1,0
Sh3bgrl,2603,539,2741,461,2648,541
Sh3bgrl2,186,22,183,16,176,17
Sh3bgrl3,2822,4834,2550,3873,2849,4372
Sh3bp1,2782,6650,2782,6261,2447,5831
Sh3bp2,816,317,564,262,751,315
Sh3bp4,21,13,37,13,33,18
Sh3bp5,622,1774,478,1555,546,1608
Sh3bp5l,508,505,450,435,567,483
Sh3d19,292,122,257,104,347,110
Sh3d21,19,5,28,11,26,8
Sh3d2c-ps1,0,0,0,0,0,0
Sh3gl1,1661,3295,1512,2814,1752,3273
Sh3gl3,574,8,420,4,642,9
Sh3glb1,2492,2024,2121,1688,2575,1993
Sh3glb2,2273,2012,2220,1843,2613,2097
Sh3kbp1,6466,8282,6515,7171,7162,8680
Sh3pxd2a,462,1760,639,1722,600,2013
Sh3pxd2b,6,6,27,13,9,14
Sh3rf1,1002,180,931,162,1254,159
Sh3rf2,144,1,106,0,177,0
Sh3rf3,2,0,0,0,4,0
Sh3tc1,192,26,177,27,245,36
Sh3tc2,0,0,1,0,0,0
Sh3yl1,1,10,3,6,6,7
Shank1,100,27,68,35,76,13
Shank2,1,0,6,0,0,0
Shank3,2,0,5,1,0,2
Sharpin,1572,1926,1434,1595,1664,1901
Shb,33,21,21,23,21,12
Shc1,1768,1953,1503,1785,1812,1961
Shc3,0,0,0,0,0,0
Shc4,14,2,5,10,20,5
Shcbp1,17,3,9,3,12,2
Shcbp1l,2,14,3,6,4,7
Shd,2,5,2,2,2,8
She,90,52,130,57,100,62
Shf,89,127,84,114,84,108
Shfm1,855,968,701,797,892,905
Shisa2,0,0,0,0,1,0
Shisa3,0,0,0,0,0,0
Shisa4,0,0,0,3,1,7
Shisa5,52633,54978,47316,45781,53586,54248
Shisa6,11,0,12,0,7,0
Shisa7,17,7,19,11,18,2
Shisa8,0,0,0,0,0,0
Shkbp1,1664,1181,1502,1058,1735,1181
Shmt1,67,72,91,110,84,102
Shmt2,934,1424,809,1261,942,1377
Shoc2,1647,1523,1452,1297,1635,1452
Shox2,0,0,0,0,0,0
Shpk,171,253,162,198,205,303
Shprh,1364,1416,1265,1248,1570,1584
Shq1,89,155,118,133,112,132
Shroom2,5,0,2,0,3,0
Shroom3,1,0,0,0,0,0
Shroom4,12,0,23,0,22,0
Shtn1,512,1,375,0,733,0
Siae,440,324,414,272,466,382
Siah1a,247,710,260,657,272,708
Siah1b,24,30,25,21,35,35
Siah2,395,284,299,295,263,259
Siah3,57,39,50,22,52,25
Sidt1,1366,3907,1686,3448,1353,3643
Sidt2,5499,8356,4652,7033,5119,7856
Sigirr,2831,1741,2202,1526,3165,1789
Siglec1,0,1,0,1,0,1
Siglec15,1,0,1,0,3,3
Siglece,1,3,4,1,0,1
Siglecf,0,0,0,0,0,0
Siglecg,1,0,0,0,3,0
Siglech,0,0,0,0,0,0
Sigmar1,286,455,251,396,283,452
Sik1,1612,1401,1309,1357,522,626
Sik2,1057,933,987,865,1247,991
Sik3,3512,2205,3134,1964,3666,2281
Sike1,1287,2231,1120,1960,1404,2231
Sil1,237,258,198,222,222,211
Sim1,0,0,0,0,0,0
Sim2,0,0,0,0,0,0
Simc1,525,699,487,562,511,664
Sin3a,2862,3256,2554,2866,2939,3316
Sin3b,2399,2702,2141,2403,2471,2685
Sipa1,7752,6977,7328,6483,7472,6854
Sipa1l1,2682,4438,2520,4053,2980,4652
Sipa1l2,469,656,359,552,440,671
Sipa1l3,893,1298,992,1173,974,1208
Sirpa,0,0,2,0,1,2
Sirpb1a,0,0,0,0,0,0
Sirpb1b,0,0,0,0,0,0
Sirpb1c,0,0,0,0,0,0
Sirt1,846,1204,828,1077,914,1168
Sirt2,1677,1370,1441,1233,1861,1358
Sirt3,128,86,112,82,141,97
Sirt4,150,107,130,123,187,139
Sirt5,188,147,165,138,216,144
Sirt6,582,529,512,462,635,593
Sirt7,3726,4063,3394,3667,3948,4265
Sit1,522,1274,427,1057,447,1270
Siva1,86,80,59,95,83,73
Six1,1,0,0,1,1,0
Six2,0,0,0,0,0,0
Six3,1,0,0,0,4,0
Six3os1,0,0,0,0,0,0
Six4,0,0,0,0,0,0
Six5,641,61,553,64,830,59
Ska1,1,0,2,1,2,0
Ska2,267,216,239,224,295,262
Ska2l-ps,0,0,0,0,0,0
Ska3,8,4,17,3,17,3
Skap1,4828,4810,3881,3766,4836,4634
Skap2,242,201,199,189,255,189
Ski,5492,6375,5075,5487,5883,6073
Skida1,11,3,12,0,16,1
Skil,3505,2665,2964,2311,3754,2849
Skint3,0,0,0,0,0,0
Skint8,0,0,0,0,0,0
Skiv2l,4049,4241,3712,3996,4464,4802
Skiv2l2,1443,1587,1307,1382,1617,1636
Skor1,0,1,0,1,0,0
Skp1a,1748,2135,1609,1801,1696,1857
Skp2,92,81,87,87,126,84
Sla,8919,3605,6646,2736,8663,3549
Sla2,979,1152,847,912,717,753
Slain1,1599,1458,1473,1201,1684,1407
Slain1os,0,0,0,0,0,0
Slain2,2466,2221,2070,1827,2431,2088
Slamf1,926,536,970,530,923,681
Slamf6,16893,5134,15096,4299,21647,5235
Slamf7,147,15,232,15,157,35
Slamf8,41,0,16,0,41,1
Slamf9,0,1,4,0,1,0
Slbp,865,661,771,579,902,646
Slc10a3,447,383,352,286,443,329
Slc10a4,0,0,0,0,0,0
Slc10a5,1,0,0,1,0,2
Slc10a7,498,463,427,414,469,472
Slc11a1,4,0,4,1,2,0
Slc11a2,1041,915,877,778,1158,880
Slc12a2,1179,424,905,397,1063,360
Slc12a3,1,3,0,3,3,8
Slc12a4,638,434,504,380,616,428
Slc12a5,25,0,52,0,41,9
Slc12a6,2768,2096,2585,1884,3335,2412
Slc12a7,2239,8407,2375,7498,2609,9098
Slc12a8,89,17,65,13,108,10
Slc12a9,611,607,665,613,661,640
Slc13a2,0,0,0,0,0,0
Slc13a3,1,0,0,0,0,0
Slc14a1,559,559,478,470,638,640
Slc14a2,0,0,0,0,0,0
Slc15a1,0,13,2,21,1,19
Slc15a2,824,507,4369,2455,2235,1253
Slc15a3,118,1,138,3,135,6
Slc15a4,368,385,333,366,424,374
Slc16a1,347,429,309,370,360,417
Slc16a10,625,275,355,291,632,314
Slc16a11,1,0,1,0,0,0
Slc16a12,0,0,0,0,1,0
Slc16a13,61,102,46,64,79,74
Slc16a14,0,0,0,0,0,0
Slc16a2,6,4,7,3,11,5
Slc16a3,353,30,155,14,224,19
Slc16a4,1,6,3,4,1,4
Slc16a5,39,1153,82,994,65,1220
Slc16a6,348,372,444,361,364,576
Slc16a7,4,5,7,2,2,8
Slc16a9,0,0,0,0,0,0
Slc17a4,0,0,0,0,0,0
Slc17a5,350,186,302,178,402,192
Slc17a6,1,0,0,0,1,0
Slc17a7,1,0,1,2,2,1
Slc17a8,1,1,3,4,1,4
Slc17a9,637,2147,598,2154,561,2055
Slc18a1,3,1,0,0,1,0
Slc18a2,1,0,0,0,0,0
Slc18a3,0,0,0,0,0,0
Slc18b1,0,0,0,0,0,0
Slc19a1,411,485,430,446,495,497
Slc19a2,113,158,115,121,94,120
Slc19a3,3,0,0,0,2,0
Slc1a1,0,0,0,1,1,0
Slc1a2,0,0,0,0,0,0
Slc1a3,0,0,0,0,0,0
Slc1a4,1080,45,525,35,1190,38
Slc1a5,2465,1171,2137,1062,2433,1029
Slc1a6,1,1,1,0,0,0
Slc1a7,0,0,0,0,0,0
Slc20a1,2703,5967,2968,6108,2742,6276
Slc20a2,178,161,155,145,175,159
Slc22a1,0,0,0,0,1,1
Slc22a13,0,0,0,0,1,1
Slc22a13b-ps,9,13,4,12,12,18
Slc22a14,0,0,0,0,1,0
Slc22a15,2390,39,1726,46,2417,52
Slc22a16,1,0,0,0,0,0
Slc22a17,249,80,288,97,342,89
Slc22a18,0,0,0,0,3,0
Slc22a2,19,2,25,2,12,7
Slc22a21,4,2,0,4,2,1
Slc22a23,2,1,0,0,1,2
Slc22a29,0,0,0,0,0,0
Slc22a3,5,0,1,0,0,0
Slc22a30,1,0,0,0,0,0
Slc22a4,0,0,1,1,0,0
Slc22a5,361,451,352,374,412,368
Slc22a7,5,0,1,0,1,0
Slc23a1,0,0,0,0,0,0
Slc23a2,1245,1664,1304,1583,1419,1720
Slc23a3,4,30,11,24,7,31
Slc24a1,0,0,0,0,0,0
Slc24a3,793,3,67,4,833,3
Slc24a4,2,0,6,0,5,0
Slc24a5,0,0,0,0,0,0
Slc25a1,565,400,411,305,530,331
Slc25a10,251,204,167,140,257,177
Slc25a11,1551,1289,1294,1016,1764,1293
Slc25a12,1159,1691,1043,1388,1315,1531
Slc25a13,149,34,181,19,186,36
Slc25a14,103,78,97,67,115,79
Slc25a15,89,157,62,147,86,147
Slc25a16,310,353,287,293,305,338
Slc25a17,773,776,673,663,852,722
Slc25a18,0,0,0,0,0,0
Slc25a19,1012,818,846,757,1103,908
Slc25a2,5,4,3,5,6,4
Slc25a20,419,338,344,294,441,340
Slc25a21,0,0,0,0,0,0
Slc25a22,1003,1484,929,1377,1088,1410
Slc25a23,379,1843,362,1499,405,1836
Slc25a24,996,334,928,289,1134,306
Slc25a25,498,685,417,670,447,682
Slc25a26,81,82,67,90,111,115
Slc25a27,388,454,317,437,434,532
Slc25a28,579,628,547,548,626,619
Slc25a29,61,165,79,110,62,134
Slc25a3,6395,7766,5580,6874,5888,6744
Slc25a30,362,593,302,539,361,563
Slc25a31,4,0,1,0,0,0
Slc25a32,434,525,419,516,478,577
Slc25a33,69,59,56,58,92,41
Slc25a34,12,0,2,0,5,1
Slc25a35,108,256,93,210,117,253
Slc25a36,2156,1685,1882,1422,2498,1743
Slc25a37,1195,1877,1134,1810,1204,1845
Slc25a38,532,562,422,571,451,533
Slc25a39,930,536,613,454,763,520
Slc25a4,1321,970,1032,815,1328,841
Slc25a40,456,556,476,478,464,618
Slc25a41,0,2,0,0,0,5
Slc25a42,1399,423,1379,351,1648,394
Slc25a43,11,4,9,2,10,5
Slc25a44,736,938,624,734,706,902
Slc25a45,1198,1267,1047,1026,1268,1177
Slc25a46,942,1054,921,844,962,996
Slc25a47,13,19,10,17,15,8
Slc25a5,2404,3381,2132,2949,2426,3279
Slc25a5-ps,0,1,0,0,0,0
Slc25a51,1368,1450,1102,1302,1443,1485
Slc25a53,254,68,230,71,264,85
Slc26a1,1,0,0,0,1,0
Slc26a10,9,1,4,0,10,0
Slc26a11,2994,922,2448,883,2954,935
Slc26a2,3328,1148,2977,1076,3819,1258
Slc26a3,0,0,0,0,0,0
Slc26a4,0,0,0,0,0,0
Slc26a5,0,0,0,0,0,0
Slc26a6,185,326,209,348,209,382
Slc26a7,0,0,0,0,0,0
Slc26a8,9,18,8,20,8,19
Slc26a9,0,0,0,0,0,0
Slc27a1,326,152,302,136,315,139
Slc27a2,0,0,0,0,0,0
Slc27a3,30,42,41,38,63,56
Slc27a4,541,633,455,503,563,564
Slc27a5,17,14,16,10,15,21
Slc27a6,21,3,18,5,16,9
Slc28a1,1,4,0,5,0,1
Slc28a2,3534,4249,1428,1619,1692,1603
Slc29a1,2276,691,2413,707,2748,640
Slc29a2,32,86,40,99,43,67
Slc29a3,681,737,691,720,749,817
Slc29a4,18,0,25,1,28,1
Slc2a1,841,849,624,733,789,682
Slc2a10,0,0,0,0,0,0
Slc2a12,0,0,0,0,0,0
Slc2a13,1,0,6,0,5,0
Slc2a2,3,1,2,0,8,1
Slc2a3,1023,1688,1095,1451,900,1419
Slc2a4,0,0,0,0,0,0
Slc2a4rg-ps,2788,4001,3073,3945,3537,5089
Slc2a5,0,0,0,0,0,0
Slc2a6,274,1,128,2,275,3
Slc2a8,206,114,191,96,245,98
Slc2a9,278,284,245,200,296,266
Slc30a1,504,726,465,650,559,744
Slc30a10,0,0,0,0,0,0
Slc30a2,7,0,22,0,12,0
Slc30a3,18,1,28,2,30,3
Slc30a4,216,454,122,233,186,249
Slc30a5,921,1263,738,1050,878,1207
Slc30a6,221,247,216,227,282,261
Slc30a7,1493,1914,1343,1881,1484,2211
Slc30a8,0,0,0,0,0,0
Slc30a9,1244,1393,1101,1268,1368,1375
Slc31a1,166,261,145,247,157,266
Slc31a2,127,148,120,125,138,154
Slc32a1,1,0,0,0,0,0
Slc33a1,485,303,418,283,512,364
Slc34a1,0,0,0,0,0,0
Slc34a3,0,0,0,0,0,0
Slc35a1,483,338,418,325,463,361
Slc35a2,424,376,444,323,469,430
Slc35a3,984,810,889,650,1111,734
Slc35a4,1254,1455,1076,1289,1346,1519
Slc35a5,543,662,519,553,633,712
Slc35b1,693,577,542,547,657,583
Slc35b2,543,416,504,333,559,373
Slc35b3,978,1219,843,1188,992,1199
Slc35b4,1243,1125,1078,994,1276,1115
Slc35c1,1162,1971,1020,1608,1143,1894
Slc35c2,905,895,786,768,864,808
Slc35d1,336,392,337,412,347,377
Slc35d2,318,375,346,302,373,318
Slc35d3,18,0,13,2,9,0
Slc35e1,1594,1882,1284,1486,1531,1671
Slc35e2,739,1045,743,1031,731,1047
Slc35e3,107,123,125,121,97,139
Slc35e4,157,16,121,7,158,15
Slc35f1,0,0,0,0,1,0
Slc35f2,167,194,153,199,142,183
Slc35f3,0,0,0,0,0,0
Slc35f5,74,1,45,3,84,2
Slc35f6,482,520,423,472,541,474
Slc35g1,217,352,198,307,226,388
Slc35g2,0,0,0,0,0,0
Slc35g3,0,0,0,1,0,1
Slc36a1,1197,1637,1212,1463,1315,1673
Slc36a1os,0,0,0,0,2,0
Slc36a3,5,6,3,3,2,4
Slc36a3os,11,9,16,7,12,11
Slc36a4,694,306,614,240,751,250
Slc37a1,876,1416,831,1315,848,1424
Slc37a2,1335,96,668,92,1341,123
Slc37a3,945,836,868,813,1054,963
Slc37a4,388,318,299,270,405,347
Slc38a1,5355,3493,4158,3044,5399,3422
Slc38a10,2854,2210,2634,2012,3068,2276
Slc38a11,4,0,1,0,1,0
Slc38a2,2875,5760,2647,5246,2633,5054
Slc38a5,0,0,0,0,0,0
Slc38a6,336,177,253,148,378,189
Slc38a7,532,415,477,370,588,465
Slc38a8,3,0,0,0,0,1
Slc38a9,773,937,747,834,741,998
Slc39a1,586,481,478,398,580,499
Slc39a1-ps,0,0,0,1,0,0
Slc39a10,627,730,602,658,716,886
Slc39a11,403,410,320,290,420,312
Slc39a12,0,0,0,0,0,0
Slc39a13,913,452,782,386,911,394
Slc39a14,446,651,428,596,485,540
Slc39a2,31,27,26,58,41,49
Slc39a3,508,770,495,669,567,772
Slc39a4,798,64,695,45,984,56
Slc39a5,1,0,2,0,0,0
Slc39a6,1014,546,799,466,901,471
Slc39a7,104,137,97,137,90,146
Slc39a8,54,122,64,99,55,90
Slc39a9,1412,1315,1266,1104,1423,1347
Slc3a1,16,46,23,54,31,58
Slc3a2,2131,2028,1836,1700,1877,1769
Slc40a1,1,0,0,1,0,0
Slc41a1,4481,1304,3110,1088,3980,1271
Slc41a2,2,0,2,0,0,0
Slc41a3,225,257,219,212,219,230
Slc43a1,88,1,87,3,138,3
Slc43a2,2130,1341,1613,1048,2036,1327
Slc43a3,136,33,129,33,159,55
Slc44a1,558,516,495,471,641,502
Slc44a2,6518,12455,6076,11189,6480,12387
Slc44a5,0,0,2,0,0,0
Slc45a1,1,0,0,0,0,0
Slc45a3,0,2,0,1,3,0
Slc45a4,1063,447,1038,384,1127,366
Slc46a1,28,10,40,13,30,9
Slc46a3,248,233,251,181,268,226
Slc47a2,0,0,0,1,1,5
Slc48a1,817,634,627,520,782,639
Slc4a1,0,0,0,0,0,0
Slc4a10,0,0,0,0,0,0
Slc4a11,6,3,2,1,1,8
Slc4a1ap,656,888,640,776,810,983
Slc4a2,1827,1963,1698,1799,1844,1852
Slc4a3,5,0,3,0,14,0
Slc4a4,0,11,0,8,0,10
Slc4a5,44,4,38,3,56,3
Slc4a7,2484,974,2147,841,2672,953
Slc4a8,1063,306,943,275,1084,283
Slc50a1,1613,2007,1442,1732,1583,1999
Slc52a2,628,460,513,351,681,464
Slc52a3,82,54,97,48,86,49
Slc5a1,0,0,0,0,0,0
Slc5a10,0,0,0,0,0,0
Slc5a11,2,2,5,5,1,2
Slc5a2,0,0,0,1,2,0
Slc5a3,1581,574,1530,696,1779,626
Slc5a4b,0,0,0,0,0,0
Slc5a5,0,1,0,0,0,0
Slc5a6,164,276,156,225,175,308
Slc5a7,2,0,2,0,0,0
Slc5a8,0,0,0,0,1,0
Slc5a9,0,0,1,0,2,0
Slc6a1,0,0,0,0,0,0
Slc6a12,0,0,1,0,0,0
Slc6a13,0,0,3,0,0,0
Slc6a16,69,46,50,38,62,20
Slc6a17,0,0,0,0,0,0
Slc6a19,0,4,0,3,0,9
Slc6a19os,0,0,0,1,0,3
Slc6a20a,1,0,0,0,0,0
Slc6a3,0,0,0,0,0,0
Slc6a4,0,0,0,0,0,0
Slc6a5,0,1,0,0,0,1
Slc6a6,2379,3364,2234,3218,2322,3505
Slc6a7,0,0,0,0,0,0
Slc6a8,156,5,118,6,143,5
Slc6a9,7,12,7,13,4,3
Slc7a1,1589,1988,1218,1726,1614,1862
Slc7a10,577,3,641,1,594,3
Slc7a11,0,0,1,1,0,0
Slc7a2,0,0,0,0,0,0
Slc7a3,16,24,12,20,14,18
Slc7a4,53,18,54,20,55,23
Slc7a5,386,1021,341,826,330,840
Slc7a6,1370,1208,1281,1091,1488,1213
Slc7a6os,717,973,686,883,805,905
Slc7a7,30,8,31,9,40,10
Slc7a8,3,2,6,3,2,2
Slc7a9,0,0,1,0,1,0
Slc8a1,0,0,0,0,0,0
Slc8a2,0,0,1,0,1,3
Slc8b1,258,230,239,200,302,177
Slc9a1,2005,1944,1997,1799,2178,2027
Slc9a2,0,0,0,0,0,0
Slc9a3r1,3362,4372,3307,3788,3312,3953
Slc9a3r2,4,1,3,0,3,0
Slc9a4,0,0,0,0,0,0
Slc9a5,42,20,55,19,39,18
Slc9a6,640,692,572,619,667,702
Slc9a7,558,59,541,49,641,45
Slc9a8,2144,1965,1885,1790,2481,2340
Slc9a9,2853,695,2329,602,3159,782
Slc9b1,3,0,1,0,3,2
Slc9b2,405,11,387,18,565,13
Slco1a5,0,0,0,0,0,0
Slco1a6,1,0,0,0,0,0
Slco2a1,59,0,34,0,76,3
Slco2b1,0,0,0,0,0,0
Slco3a1,1341,885,1249,872,1548,1080
Slco4a1,70,40,67,40,88,39
Slco4c1,0,0,1,0,0,1
Slco5a1,9,0,9,0,10,0
Slfn1,2487,6271,1934,4183,2371,5702
Slfn10-ps,672,364,583,296,703,375
Slfn14,0,1,0,0,0,0
Slfn2,7473,8427,5920,6292,8368,7725
Slfn3,121,156,85,123,83,155
Slfn4,8,15,8,11,12,11
Slfn5,2191,3019,1915,2152,2171,2879
Slfn5os,0,2,0,0,0,6
Slfn8,1858,3045,1786,2576,2146,3303
Slfn9,400,140,488,113,493,164
Slfnl1,2,3,1,2,1,3
Slirp,198,182,157,165,204,194
Slit1,0,0,0,0,1,0
Slit2,2,0,1,0,1,0
Slit3,4,0,3,0,7,0
Slitrk3,0,0,0,0,0,0
Slitrk5,2,0,0,0,1,1
Slk,2909,2820,2777,2686,3196,2905
Slmap,1757,1571,1517,1397,1783,1561
Slmapos2,0,0,0,0,1,0
Slmo1,7,0,6,0,5,0
Slmo2,753,600,649,514,733,547
Sln,2,0,0,0,2,0
Slpi,1,60,1,49,0,51
Sltm,3052,3376,2946,3371,3220,3488
Slu7,1653,1784,1371,1459,1608,1770
Slx1b,166,199,170,184,220,235
Slx4,1263,1580,1134,1485,1190,1576
Slx4ip,252,200,262,186,314,246
Smad1,429,597,367,536,453,540
Smad2,798,1114,757,921,847,1102
Smad3,1945,2196,1970,1902,2078,1869
Smad4,2270,2806,2116,2424,2402,2773
Smad5,1586,2006,1197,1682,1755,2210
Smad6,0,1,0,0,0,2
Smad7,1195,4715,1118,3945,1048,4159
Smad9,1,1,0,0,0,0
Smagp,1,12,1,12,2,17
Smap1,2899,1173,2621,1068,3062,1125
Smap2,3366,4468,2962,3630,3322,4262
Smarca1,0,0,0,0,0,0
Smarca2,2647,4553,2561,4080,2728,4470
Smarca4,3972,4359,3683,3724,4289,4470
Smarca5,2274,2138,2125,1846,2322,2151
Smarca5-ps,8,4,8,4,11,9
Smarcad1,797,690,716,568,802,732
Smarcal1,756,650,777,601,921,748
Smarcb1,1913,1311,1764,1357,2012,1471
Smarcc1,2004,1799,1896,1523,2014,1816
Smarcc2,4269,4542,3887,3965,4553,4457
Smarcd1,1191,1330,1135,1171,1241,1262
Smarcd2,2660,3464,2417,2959,2708,3326
Smarcd3,37,1,51,1,37,4
Smarce1,1037,1195,969,1055,1095,1202
Smarce1-ps1,8,16,14,14,14,17
Smc1a,3548,4566,3240,4022,4017,4526
Smc1b,0,0,0,0,0,0
Smc2,696,700,642,555,667,607
Smc2os,0,0,0,1,1,0
Smc3,2209,2849,2049,2533,2337,2924
Smc4,10267,10673,10358,9528,10533,12087
Smc5,1510,1464,1385,1363,1475,1635
Smc6,1937,4725,2112,3894,1960,4447
Smchd1,2674,5406,2365,4574,2751,5641
Smco1,0,0,0,0,0,0
Smco3,1,9,0,4,1,4
Smco4,1313,148,949,121,1211,128
Smcr8,2464,2396,2252,2259,2769,2773
Smdt1,484,526,415,485,486,496
Smek1,3344,3736,3069,3389,3492,3660
Smek2,3604,3508,3477,3113,3801,3626
Smg1,11049,19875,10665,19344,12047,22628
Smg5,3022,4093,2847,3847,3237,4171
Smg6,2457,1806,2018,1566,2539,1840
Smg7,3407,4365,3321,4180,3537,4316
Smg8,563,659,504,524,584,617
Smg9,689,1250,593,1112,674,1307
Smim1,11,1,20,1,13,1
Smim10l1,591,594,616,507,682,616
Smim10l2a,170,3,152,6,217,3
Smim11,328,290,299,236,390,298
Smim12,257,351,228,276,252,329
Smim13,267,328,244,277,248,326
Smim14,887,917,733,802,972,899
Smim15,697,1127,652,895,720,1046
Smim17,1,0,3,1,4,1
Smim19,472,454,398,344,511,446
Smim20,362,315,313,220,407,318
Smim24,151,31,76,30,124,32
Smim3,87,1,87,0,141,4
Smim4,57,152,42,105,72,129
Smim5,1,0,0,0,0,0
Smim6,0,0,0,0,0,0
Smim7,440,497,389,463,489,478
Smim8,149,198,136,153,167,206
Smkr-ps,1,3,0,0,0,1
Smn1,369,429,348,399,375,400
Smndc1,1198,1397,1061,1199,1197,1277
Smo,2,32,7,36,5,39
Smoc1,7,10,24,24,13,29
Smoc2,11,0,5,0,13,0
Smox,694,147,524,128,718,156
Smpd1,426,500,341,416,425,457
Smpd2,474,513,401,487,495,525
Smpd3,0,1,1,0,0,0
Smpd4,930,855,888,736,1008,908
Smpd5,221,404,178,336,196,445
Smpdl3a,5562,1572,4875,1182,6320,1479
Smpdl3b,111,2,86,1,141,1
Sms,634,756,689,695,619,649
Smt3h1-ps,0,0,0,0,0,0
Smt3h2-ps,117,158,127,0,137,135
Smt3h2-ps4,0,0,0,0,0,1
Smtn,1085,8,1232,7,1457,7
Smtnl2,0,0,0,0,0,0
Smu1,1546,1854,1323,1370,1517,1644
Smug1,271,384,241,306,306,361
Smurf1,1120,2068,853,1810,1053,1804
Smurf2,1932,2497,2151,2145,2191,2325
Smyd1,1,1,0,1,0,1
Smyd2,238,247,264,255,262,258
Smyd3,434,456,342,379,414,487
Smyd4,437,361,292,296,430,373
Smyd5,788,675,709,610,792,618
Snai1,4,4,1,3,4,0
Snai2,7,0,11,0,10,0
Snai3,3,20,12,31,7,30
Snap23,522,597,464,521,577,568
Snap25,1,0,2,0,2,0
Snap29,653,824,587,689,723,766
Snap47,589,458,421,368,610,458
Snap91,0,0,2,0,0,0
Snapc1,288,246,227,254,272,272
Snapc2,315,266,261,234,292,251
Snapc3,488,608,492,524,577,644
Snapc4,1630,2029,1565,1960,1727,2115
Snapc5,302,353,296,273,347,364
Snapin,915,727,734,536,917,680
Snca,0,0,0,0,0,0
Sncaip,0,0,0,0,0,0
Sncb,11,0,7,0,10,1
Sncg,9,0,0,0,5,0
Snd1,1929,1995,1671,1676,2054,2041
Sned1,0,0,0,0,4,0
Snf8,720,609,586,573,806,682
Snhg12,418,913,420,852,392,846
Snhg14,18,28,38,25,24,24
Snhg17,878,1217,756,1200,951,1265
Snhg18,0,0,0,0,0,0
Snhg20,170,232,158,163,203,193
Snhg3,73,151,50,115,68,138
Snhg4,60,102,55,108,55,73
Snhg5,468,792,443,709,457,625
Snhg6,178,432,178,388,174,324
Snhg7,0,0,0,0,0,0
Snhg7os,0,0,0,0,0,0
Snhg8,387,673,359,610,315,514
Snhg9,4,11,9,7,5,8
Snip1,665,658,582,651,706,740
Snn,814,423,491,365,744,411
Snora17,1,7,1,4,2,3
Snora19,1,0,0,0,0,0
Snora20,6,5,2,3,8,6
Snora21,6,13,7,11,9,6
Snora23,7,20,9,16,12,12
Snora26,3,3,2,4,3,6
Snora28,69,75,56,98,77,78
Snora2b,8,1,8,8,4,6
Snora30,4,4,7,4,7,1
Snora31,132,179,149,184,96,121
Snora33,22,41,29,31,27,51
Snora34,0,3,0,1,0,3
Snora41,22,41,17,36,25,35
Snora47,0,0,0,0,1,0
Snora57,13,20,12,25,12,19
Snora5c,0,1,1,3,4,4
Snora62,8,19,14,17,10,12
Snora68,37,75,39,82,39,64
Snora69,4,12,5,28,2,9
Snora73a,0,3,2,2,1,1
Snora73b,14,36,14,19,12,11
Snora78,15,20,4,22,12,23
Snora7a,18,24,12,35,14,40
Snord100,55,99,62,89,46,91
Snord104,49,88,35,92,24,78
Snord11,1,2,2,0,0,1
Snord110,0,11,5,8,0,5
Snord111,1,0,0,1,0,0
