NAME,GS<br> follow link to MSigDB,GS DETAILS,SIZE,ES,NES,NOM p-val,FDR q-val,FWER p-val,RANK AT MAX,LEADING EDGE,Unnamed: 11,group
GO_RESPONSE_TO_ACID_CHEMICAL,GO_RESPONSE_TO_ACID_CHEMICAL,,212,-0.2947622,-1.2618369,0.040865384,0.32818946,1,1342,"tags=18%, list=11%, signal=20%",,Tn_B6
GO_CERAMIDE_CATABOLIC_PROCESS,GO_CERAMIDE_CATABOLIC_PROCESS,,15,-0.48776793,-1.2608261,0.14757282,0.32964626,1,387,"tags=27%, list=3%, signal=27%",,Tn_B6
GO_CARBOHYDRATE_CATABOLIC_PROCESS,GO_CARBOHYDRATE_CATABOLIC_PROCESS,,145,-0.30789062,-1.2604162,0.04842105,0.329934,1,1526,"tags=19%, list=12%, signal=22%",,Tn_B6
GO_REGULATION_OF_PROTEOLYSIS,GO_REGULATION_OF_PROTEOLYSIS,,478,-0.27179295,-1.2601902,0.012345679,0.32984605,1,1685,"tags=19%, list=13%, signal=22%",,Tn_B6
GO_THYMUS_DEVELOPMENT,GO_THYMUS_DEVELOPMENT,,34,-0.3918625,-1.2601029,0.12681913,0.32949272,1,1229,"tags=24%, list=10%, signal=26%",,Tn_B6
GO_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION,GO_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION,,17,-0.46974066,-1.259772,0.166,0.32961023,1,629,"tags=24%, list=5%, signal=25%",,Tn_B6
GO_REGULATION_OF_PROTEIN_HOMODIMERIZATION_ACTIVITY,GO_REGULATION_OF_PROTEIN_HOMODIMERIZATION_ACTIVITY,,18,-0.4616909,-1.2592915,0.1521739,0.3300499,1,2539,"tags=44%, list=20%, signal=56%",,Tn_B6
GO_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_CELL_CELL_SIGNALING,GO_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_CELL_CELL_SIGNALING,,407,-0.2769165,-1.2583311,0.019138755,0.33140203,1,1744,"tags=21%, list=14%, signal=24%",,Tn_B6
GO_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,GO_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,,25,-0.42888573,-1.2581232,0.16082475,0.33129388,1,1571,"tags=24%, list=13%, signal=27%",,Tn_B6
GO_REGULATION_OF_PEPTIDE_SECRETION,GO_REGULATION_OF_PEPTIDE_SECRETION,,307,-0.28277838,-1.2577953,0.020454545,0.33135107,1,1729,"tags=19%, list=14%, signal=21%",,Tn_B6
GO_RESPONSE_TO_DSRNA,GO_RESPONSE_TO_DSRNA,,46,-0.3702603,-1.2561132,0.12,0.33427513,1,3163,"tags=30%, list=25%, signal=41%",,Tn_B6
GO_PROTEIN_LOCALIZATION_TO_ENDOSOME,GO_PROTEIN_LOCALIZATION_TO_ENDOSOME,,20,-0.45274922,-1.2547603,0.18674698,0.33647308,1,2217,"tags=55%, list=18%, signal=67%",,Tn_B6
GO_ORGANOPHOSPHATE_METABOLIC_PROCESS,GO_ORGANOPHOSPHATE_METABOLIC_PROCESS,,397,-0.2745321,-1.2533542,0.011111111,0.33878967,1,2390,"tags=24%, list=19%, signal=28%",,Tn_B6
GO_IMPORT_INTO_NUCLEUS,GO_IMPORT_INTO_NUCLEUS,,121,-0.31650713,-1.2533294,0.077586204,0.33833644,1,2634,"tags=30%, list=21%, signal=37%",,Tn_B6
GO_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS,GO_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS,,69,-0.3456476,-1.2527765,0.10330579,0.3389218,1,2365,"tags=26%, list=19%, signal=32%",,Tn_B6
GO_COPPER_ION_HOMEOSTASIS,GO_COPPER_ION_HOMEOSTASIS,,15,-0.49242207,-1.2520281,0.1923077,0.33985066,1,2736,"tags=47%, list=22%, signal=60%",,Tn_B6
GO_SCHWANN_CELL_DIFFERENTIATION,GO_SCHWANN_CELL_DIFFERENTIATION,,27,-0.42102838,-1.2508281,0.16122448,0.34183747,1,2553,"tags=37%, list=20%, signal=46%",,Tn_B6
GO_TOLL_LIKE_RECEPTOR_9_SIGNALING_PATHWAY,GO_TOLL_LIKE_RECEPTOR_9_SIGNALING_PATHWAY,,20,-0.4391749,-1.2490231,0.17670682,0.34488964,1,3776,"tags=40%, list=30%, signal=57%",,Tn_B6
GO_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE,GO_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE,,17,-0.47185272,-1.2486067,0.19387755,0.34515378,1,1239,"tags=24%, list=10%, signal=26%",,Tn_B6
GO_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS,GO_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS,,27,-0.40880746,-1.2473296,0.16666667,0.3471879,1,3023,"tags=37%, list=24%, signal=49%",,Tn_B6
GO_POSITIVE_REGULATION_OF_VIRAL_PROCESS,GO_POSITIVE_REGULATION_OF_VIRAL_PROCESS,,91,-0.32288197,-1.2450806,0.1048218,0.3514022,1,1893,"tags=29%, list=15%, signal=33%",,Tn_B6
GO_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION,GO_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION,,417,-0.2727222,-1.2436588,0.015452539,0.3537182,1,2126,"tags=24%, list=17%, signal=28%",,Tn_B6
GO_RIBOSOMAL_LARGE_SUBUNIT_ASSEMBLY,GO_RIBOSOMAL_LARGE_SUBUNIT_ASSEMBLY,,22,-0.4341374,-1.2428482,0.18016194,0.35487726,1,2807,"tags=59%, list=22%, signal=76%",,Tn_B6
GO_REGULATION_OF_LEUKOCYTE_MIGRATION,GO_REGULATION_OF_LEUKOCYTE_MIGRATION,,124,-0.31027067,-1.2418517,0.052313883,0.35644397,1,2365,"tags=24%, list=19%, signal=30%",,Tn_B6
GO_ACTIVATED_T_CELL_PROLIFERATION,GO_ACTIVATED_T_CELL_PROLIFERATION,,29,-0.4085592,-1.2405196,0.15564202,0.35864088,1,1520,"tags=24%, list=12%, signal=27%",,Tn_B6
GO_POSITIVE_REGULATION_OF_MITOCHONDRIAL_TRANSLATION,GO_POSITIVE_REGULATION_OF_MITOCHONDRIAL_TRANSLATION,,16,-0.46904185,-1.2397902,0.19917865,0.35965157,1,3177,"tags=56%, list=25%, signal=75%",,Tn_B6
GO_MESENCHYMAL_CELL_DIFFERENTIATION,GO_MESENCHYMAL_CELL_DIFFERENTIATION,,125,-0.30804718,-1.239354,0.08061002,0.3600231,1,1774,"tags=18%, list=14%, signal=21%",,Tn_B6
GO_NEURON_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS,GO_NEURON_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS,,21,-0.44144425,-1.2390312,0.18580376,0.36017972,1,3410,"tags=57%, list=27%, signal=78%",,Tn_B6
GO_MAMMARY_GLAND_EPITHELIUM_DEVELOPMENT,GO_MAMMARY_GLAND_EPITHELIUM_DEVELOPMENT,,52,-0.3540896,-1.2386023,0.115226336,0.36051095,1,1339,"tags=17%, list=11%, signal=19%",,Tn_B6
GO_POLYSACCHARIDE_CATABOLIC_PROCESS,GO_POLYSACCHARIDE_CATABOLIC_PROCESS,,21,-0.43728578,-1.2385815,0.16530612,0.3600142,1,349,"tags=19%, list=3%, signal=20%",,Tn_B6
GO_BLASTOCYST_DEVELOPMENT,GO_BLASTOCYST_DEVELOPMENT,,78,-0.33051926,-1.2385714,0.10191083,0.35949683,1,2240,"tags=28%, list=18%, signal=34%",,Tn_B6
GO_RESPONSE_TO_INORGANIC_SUBSTANCE,GO_RESPONSE_TO_INORGANIC_SUBSTANCE,,381,-0.27007863,-1.2385446,0.008602151,0.35900807,1,2299,"tags=24%, list=18%, signal=29%",,Tn_B6
GO_POSITIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,GO_POSITIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,,18,-0.46001834,-1.2385095,0.2008547,0.3585392,1,2827,"tags=44%, list=23%, signal=57%",,Tn_B6
GO_ANOIKIS,GO_ANOIKIS,,27,-0.41599175,-1.2369453,0.16969697,0.36119884,1,1339,"tags=26%, list=11%, signal=29%",,Tn_B6
GO_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY,GO_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY,,72,-0.33170867,-1.2368392,0.117256634,0.36087584,1,1635,"tags=26%, list=13%, signal=30%",,Tn_B6
GO_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION,GO_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION,,99,-0.31824222,-1.2361106,0.088435374,0.36189362,1,1016,"tags=16%, list=8%, signal=17%",,Tn_B6
GO_MEMBRANE_LIPID_METABOLIC_PROCESS,GO_MEMBRANE_LIPID_METABOLIC_PROCESS,,154,-0.29975164,-1.2357998,0.0764045,0.3619751,1,2782,"tags=31%, list=22%, signal=40%",,Tn_B6
GO_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,GO_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,,90,-0.32192194,-1.2350016,0.086864404,0.36310965,1,1016,"tags=17%, list=8%, signal=18%",,Tn_B6
GO_PROTEIN_MATURATION,GO_PROTEIN_MATURATION,,196,-0.29412705,-1.2330711,0.05263158,0.36676562,1,3215,"tags=36%, list=26%, signal=47%",,Tn_B6
GO_NATURAL_KILLER_CELL_ACTIVATION,GO_NATURAL_KILLER_CELL_ACTIVATION,,65,-0.3414462,-1.2329584,0.116228074,0.3664655,1,1239,"tags=14%, list=10%, signal=15%",,Tn_B6
GO_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE,GO_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE,,335,-0.27486446,-1.2322313,0.021028038,0.3673581,1,2068,"tags=21%, list=17%, signal=24%",,Tn_B6
GO_DENDRITIC_CELL_DIFFERENTIATION,GO_DENDRITIC_CELL_DIFFERENTIATION,,33,-0.3969741,-1.231953,0.16563147,0.36740717,1,4181,"tags=58%, list=33%, signal=86%",,Tn_B6
GO_FATTY_ACID_BIOSYNTHETIC_PROCESS,GO_FATTY_ACID_BIOSYNTHETIC_PROCESS,,95,-0.32358566,-1.2309078,0.084415585,0.36911213,1,3601,"tags=35%, list=29%, signal=48%",,Tn_B6
GO_LEUKOCYTE_MIGRATION,GO_LEUKOCYTE_MIGRATION,,305,-0.27341273,-1.2288944,0.037209302,0.3729672,1,2457,"tags=22%, list=20%, signal=27%",,Tn_B6
GO_POSITIVE_REGULATION_OF_MONOOXYGENASE_ACTIVITY,GO_POSITIVE_REGULATION_OF_MONOOXYGENASE_ACTIVITY,,21,-0.43986794,-1.2288506,0.19715448,0.37250462,1,1339,"tags=29%, list=11%, signal=32%",,Tn_B6
GO_LYMPHOCYTE_MEDIATED_IMMUNITY,GO_LYMPHOCYTE_MEDIATED_IMMUNITY,,225,-0.2837945,-1.2282726,0.07239819,0.37311855,1,1610,"tags=17%, list=13%, signal=19%",,Tn_B6
GO_FOAM_CELL_DIFFERENTIATION,GO_FOAM_CELL_DIFFERENTIATION,,22,-0.43512133,-1.2278031,0.17515275,0.37356716,1,1075,"tags=23%, list=9%, signal=25%",,Tn_B6
GO_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION,GO_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION,,22,-0.43193483,-1.2274312,0.19409283,0.37381452,1,1400,"tags=27%, list=11%, signal=31%",,Tn_B6
GO_POSITIVE_REGULATION_OF_HEART_CONTRACTION,GO_POSITIVE_REGULATION_OF_HEART_CONTRACTION,,19,-0.4400965,-1.225579,0.19057377,0.3772537,1,1657,"tags=21%, list=13%, signal=24%",,Tn_B6
GO_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING,GO_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING,,20,-0.43953073,-1.2254077,0.174,0.3770987,1,3002,"tags=45%, list=24%, signal=59%",,Tn_B6
GO_MUSCLE_CELL_MIGRATION,GO_MUSCLE_CELL_MIGRATION,,56,-0.35167032,-1.2249671,0.13226452,0.37746003,1,1418,"tags=20%, list=11%, signal=22%",,Tn_B6
GO_CYTOKINESIS,GO_CYTOKINESIS,,123,-0.31041664,-1.2233074,0.083333336,0.38048932,1,1919,"tags=24%, list=15%, signal=29%",,Tn_B6
GO_LONG_CHAIN_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS,GO_LONG_CHAIN_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS,,17,-0.46416667,-1.2228057,0.21399178,0.38099775,1,2593,"tags=35%, list=21%, signal=44%",,Tn_B6
GO_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,GO_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,,42,-0.36775666,-1.2227337,0.15492958,0.38062006,1,3174,"tags=29%, list=25%, signal=38%",,Tn_B6
GO_CELLULAR_CARBOHYDRATE_CATABOLIC_PROCESS,GO_CELLULAR_CARBOHYDRATE_CATABOLIC_PROCESS,,32,-0.3903575,-1.220981,0.17561984,0.38382718,1,1444,"tags=22%, list=12%, signal=25%",,Tn_B6
GO_REGULATION_OF_CALCIUM_ION_TRANSPORT,GO_REGULATION_OF_CALCIUM_ION_TRANSPORT,,147,-0.2995068,-1.220936,0.07855626,0.38336894,1,1571,"tags=18%, list=13%, signal=20%",,Tn_B6
GO_PEPTIDE_SECRETION,GO_PEPTIDE_SECRETION,,380,-0.2682594,-1.2203202,0.033816423,0.3841659,1,1729,"tags=17%, list=14%, signal=20%",,Tn_B6
GO_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,GO_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,,232,-0.2799202,-1.2199943,0.043933053,0.38432983,1,3264,"tags=38%, list=26%, signal=50%",,Tn_B6
GO_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION,GO_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION,,19,-0.43646812,-1.2192488,0.21183206,0.38544753,1,216,"tags=11%, list=2%, signal=11%",,Tn_B6
GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,,72,-0.332986,-1.21918,0.10953347,0.38505745,1,2055,"tags=25%, list=16%, signal=30%",,Tn_B6
GO_REGULATION_OF_SECRETION,GO_REGULATION_OF_SECRETION,,492,-0.2618528,-1.2181733,0.013544018,0.3867907,1,2117,"tags=20%, list=17%, signal=23%",,Tn_B6
GO_INTERLEUKIN_1_BETA_PRODUCTION,GO_INTERLEUKIN_1_BETA_PRODUCTION,,54,-0.34837177,-1.2180811,0.13015184,0.38644642,1,1099,"tags=17%, list=9%, signal=18%",,Tn_B6
GO_GROWTH_PLATE_CARTILAGE_DEVELOPMENT,GO_GROWTH_PLATE_CARTILAGE_DEVELOPMENT,,17,-0.46391803,-1.2171559,0.20662768,0.3878976,1,1149,"tags=24%, list=9%, signal=26%",,Tn_B6
GO_REGULATION_OF_MULTI_ORGANISM_PROCESS,GO_REGULATION_OF_MULTI_ORGANISM_PROCESS,,297,-0.27382797,-1.216557,0.048780486,0.38870934,1,2272,"tags=24%, list=18%, signal=29%",,Tn_B6
GO_CARDIAC_CONDUCTION,GO_CARDIAC_CONDUCTION,,78,-0.33274344,-1.2164859,0.13721414,0.38833132,1,1623,"tags=17%, list=13%, signal=19%",,Tn_B6
GO_MACROAUTOPHAGY,GO_MACROAUTOPHAGY,,263,-0.27618417,-1.2162368,0.055045873,0.38830283,1,2443,"tags=30%, list=20%, signal=37%",,Tn_B6
GO_CELLULAR_RESPONSE_TO_DSRNA,GO_CELLULAR_RESPONSE_TO_DSRNA,,17,-0.45042828,-1.2160364,0.20192307,0.3881428,1,2993,"tags=35%, list=24%, signal=46%",,Tn_B6
GO_COLLAGEN_BIOSYNTHETIC_PROCESS,GO_COLLAGEN_BIOSYNTHETIC_PROCESS,,32,-0.38760683,-1.2155293,0.18023255,0.38875052,1,2115,"tags=25%, list=17%, signal=30%",,Tn_B6
GO_PROTEIN_DEMANNOSYLATION,GO_PROTEIN_DEMANNOSYLATION,,20,-0.43192422,-1.2149864,0.20123203,0.38953462,1,1724,"tags=35%, list=14%, signal=41%",,Tn_B6
GO_CELLULAR_EXTRAVASATION,GO_CELLULAR_EXTRAVASATION,,43,-0.36422306,-1.2140523,0.14880952,0.39108318,1,3841,"tags=51%, list=31%, signal=74%",,Tn_B6
GO_REGULATION_OF_COAGULATION,GO_REGULATION_OF_COAGULATION,,42,-0.36671412,-1.2139913,0.16078432,0.39066327,1,3251,"tags=36%, list=26%, signal=48%",,Tn_B6
GO_RAC_PROTEIN_SIGNAL_TRANSDUCTION,GO_RAC_PROTEIN_SIGNAL_TRANSDUCTION,,27,-0.40505832,-1.2139851,0.17131475,0.3901179,1,1518,"tags=41%, list=12%, signal=46%",,Tn_B6
GO_RESPONSE_TO_OXIDATIVE_STRESS,GO_RESPONSE_TO_OXIDATIVE_STRESS,,337,-0.26932165,-1.2136638,0.038135592,0.3902823,1,2561,"tags=24%, list=20%, signal=30%",,Tn_B6
GO_INTERLEUKIN_8_PRODUCTION,GO_INTERLEUKIN_8_PRODUCTION,,52,-0.35185355,-1.2134048,0.15039062,0.39028654,1,1329,"tags=17%, list=11%, signal=19%",,Tn_B6
GO_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS,GO_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS,,43,-0.3612551,-1.2132913,0.14777328,0.38999495,1,2542,"tags=30%, list=20%, signal=38%",,Tn_B6
GO_TERMINATION_OF_RNA_POLYMERASE_I_TRANSCRIPTION,GO_TERMINATION_OF_RNA_POLYMERASE_I_TRANSCRIPTION,,30,-0.38706276,-1.2131189,0.17184265,0.38984907,1,3506,"tags=60%, list=28%, signal=83%",,Tn_B6
GO_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS,GO_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS,,125,-0.30230546,-1.2124401,0.11208791,0.39073053,1,3082,"tags=41%, list=25%, signal=54%",,Tn_B6
GO_NEGATIVE_REGULATION_OF_HORMONE_SECRETION,GO_NEGATIVE_REGULATION_OF_HORMONE_SECRETION,,36,-0.37733564,-1.2119437,0.1912088,0.39127642,1,1316,"tags=19%, list=11%, signal=22%",,Tn_B6
GO_POSITIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA,GO_POSITIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA,,25,-0.4126214,-1.2114017,0.1988417,0.39196965,1,2059,"tags=32%, list=16%, signal=38%",,Tn_B6
GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE,GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE,,88,-0.31995508,-1.2101601,0.13852814,0.39425546,1,2332,"tags=27%, list=19%, signal=33%",,Tn_B6
GO_REGULATION_OF_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,GO_REGULATION_OF_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,,119,-0.30562422,-1.2095498,0.10779817,0.39506063,1,1734,"tags=21%, list=14%, signal=24%",,Tn_B6
GO_ZINC_ION_TRANSMEMBRANE_TRANSPORT,GO_ZINC_ION_TRANSMEMBRANE_TRANSPORT,,18,-0.4523637,-1.2090868,0.1960396,0.3955315,1,3730,"tags=50%, list=30%, signal=71%",,Tn_B6
GO_CELLULAR_RESPONSE_TO_ACID_CHEMICAL,GO_CELLULAR_RESPONSE_TO_ACID_CHEMICAL,,130,-0.30087823,-1.2084666,0.0968421,0.39629227,1,1997,"tags=23%, list=16%, signal=27%",,Tn_B6
GO_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,GO_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,,126,-0.30096373,-1.208277,0.09192825,0.39617124,1,1348,"tags=18%, list=11%, signal=20%",,Tn_B6
GO_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,GO_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,,199,-0.2802534,-1.2082442,0.06928407,0.39568952,1,2294,"tags=23%, list=18%, signal=28%",,Tn_B6
GO_REGULATION_OF_PEPTIDE_HORMONE_SECRETION,GO_REGULATION_OF_PEPTIDE_HORMONE_SECRETION,,119,-0.30769208,-1.2079206,0.11382114,0.39585483,1,1729,"tags=20%, list=14%, signal=23%",,Tn_B6
GO_METANEPHROS_DEVELOPMENT,GO_METANEPHROS_DEVELOPMENT,,38,-0.3748175,-1.2073965,0.17827868,0.3964632,1,982,"tags=16%, list=8%, signal=17%",,Tn_B6
GO_PROTEIN_LOCALIZATION_TO_NUCLEUS,GO_PROTEIN_LOCALIZATION_TO_NUCLEUS,,198,-0.2844216,-1.2070067,0.072186835,0.39671588,1,2634,"tags=29%, list=21%, signal=36%",,Tn_B6
GO_CELLULAR_MODIFIED_AMINO_ACID_CATABOLIC_PROCESS,GO_CELLULAR_MODIFIED_AMINO_ACID_CATABOLIC_PROCESS,,22,-0.42367938,-1.2065681,0.2058212,0.39715484,1,2771,"tags=50%, list=22%, signal=64%",,Tn_B6
GO_PROTEIN_POLYUBIQUITINATION,GO_PROTEIN_POLYUBIQUITINATION,,267,-0.27344185,-1.2060509,0.061363637,0.39767832,1,2003,"tags=26%, list=16%, signal=30%",,Tn_B6
GO_MITOCHONDRIAL_DEPOLARIZATION,GO_MITOCHONDRIAL_DEPOLARIZATION,,15,-0.4723266,-1.205821,0.23306774,0.39763898,1,760,"tags=20%, list=6%, signal=21%",,Tn_B6
GO_ACTIN_FILAMENT_BASED_PROCESS,GO_ACTIN_FILAMENT_BASED_PROCESS,,497,-0.25979143,-1.2036542,0.0315534,0.4018805,1,1640,"tags=16%, list=13%, signal=18%",,Tn_B6
GO_MITOTIC_CYTOKINESIS,GO_MITOTIC_CYTOKINESIS,,61,-0.33382866,-1.2035999,0.15578948,0.4014442,1,1863,"tags=23%, list=15%, signal=27%",,Tn_B6
GO_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,GO_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,,116,-0.30433497,-1.2034835,0.12608695,0.40114588,1,1577,"tags=20%, list=13%, signal=22%",,Tn_B6
GO_REGULATION_OF_ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT,GO_REGULATION_OF_ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT,,15,-0.45869634,-1.2018331,0.22111554,0.4043366,1,1082,"tags=40%, list=9%, signal=44%",,Tn_B6
GO_INSULIN_SECRETION,GO_INSULIN_SECRETION,,125,-0.29623598,-1.199833,0.10514019,0.40822282,1,1729,"tags=19%, list=14%, signal=22%",,Tn_B6
GO_POSITIVE_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION,GO_POSITIVE_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION,,19,-0.43942717,-1.198404,0.21230158,0.41097778,1,2875,"tags=42%, list=23%, signal=55%",,Tn_B6
GO_T_CELL_PROLIFERATION,GO_T_CELL_PROLIFERATION,,137,-0.29783612,-1.1982979,0.102564104,0.41065678,1,1591,"tags=20%, list=13%, signal=22%",,Tn_B6
GO_L_AMINO_ACID_TRANSPORT,GO_L_AMINO_ACID_TRANSPORT,,46,-0.3535371,-1.197615,0.1793249,0.41165084,1,794,"tags=15%, list=6%, signal=16%",,Tn_B6
GO_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,GO_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,,71,-0.32772517,-1.1975409,0.1595092,0.41124773,1,2896,"tags=38%, list=23%, signal=49%",,Tn_B6
GO_MUSCLE_SYSTEM_PROCESS,GO_MUSCLE_SYSTEM_PROCESS,,259,-0.2740986,-1.1973548,0.07399577,0.41109222,1,1984,"tags=18%, list=16%, signal=21%",,Tn_B6
GO_PEPTIDE_HORMONE_SECRETION,GO_PEPTIDE_HORMONE_SECRETION,,146,-0.2897135,-1.1971858,0.08510638,0.41089213,1,1729,"tags=18%, list=14%, signal=20%",,Tn_B6
GO_POSITIVE_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT,GO_POSITIVE_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT,,16,-0.44124988,-1.1971415,0.23434344,0.4104394,1,811,"tags=19%, list=6%, signal=20%",,Tn_B6
GO_HOMEOSTASIS_OF_NUMBER_OF_CELLS_WITHIN_A_TISSUE,GO_HOMEOSTASIS_OF_NUMBER_OF_CELLS_WITHIN_A_TISSUE,,27,-0.40071788,-1.1971142,0.19427402,0.40994444,1,950,"tags=22%, list=8%, signal=24%",,Tn_B6
GO_POSITIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY,GO_POSITIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY,,35,-0.38134196,-1.1970168,0.1884058,0.40963274,1,2516,"tags=29%, list=20%, signal=36%",,Tn_B6
GO_POSTREPLICATION_REPAIR,GO_POSTREPLICATION_REPAIR,,44,-0.3589332,-1.1957775,0.19827586,0.4119922,1,2360,"tags=32%, list=19%, signal=39%",,Tn_B6
GO_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS,GO_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS,,45,-0.35249346,-1.1953229,0.17805383,0.41244945,1,1657,"tags=29%, list=13%, signal=33%",,Tn_B6
GO_CELLULAR_RESPONSE_TO_INTERFERON_BETA,GO_CELLULAR_RESPONSE_TO_INTERFERON_BETA,,17,-0.4506957,-1.1950808,0.22857143,0.41245738,1,1932,"tags=35%, list=15%, signal=42%",,Tn_B6
GO_DEFENSE_RESPONSE_TO_OTHER_ORGANISM,GO_DEFENSE_RESPONSE_TO_OTHER_ORGANISM,,331,-0.26633966,-1.1943933,0.04121475,0.41348654,1,2857,"tags=26%, list=23%, signal=33%",,Tn_B6
GO_REGULATION_OF_INSULIN_SECRETION,GO_REGULATION_OF_INSULIN_SECRETION,,105,-0.306893,-1.1941422,0.11504425,0.41356453,1,1729,"tags=21%, list=14%, signal=24%",,Tn_B6
GO_REGULATION_OF_RECEPTOR_BIOSYNTHETIC_PROCESS,GO_REGULATION_OF_RECEPTOR_BIOSYNTHETIC_PROCESS,,17,-0.43794683,-1.1937917,0.25858587,0.41385695,1,829,"tags=24%, list=7%, signal=25%",,Tn_B6
GO_AGING,GO_AGING,,220,-0.27566394,-1.1936067,0.07032967,0.41375762,1,2528,"tags=27%, list=20%, signal=33%",,Tn_B6
GO_INTERACTION_WITH_SYMBIONT,GO_INTERACTION_WITH_SYMBIONT,,60,-0.3366906,-1.1929082,0.15164836,0.41471124,1,1796,"tags=25%, list=14%, signal=29%",,Tn_B6
