gene_name,B6-1-Tn,B6-2-Tn,B6-3-Tn,B6-4-Tn,TC1-Tn,TC2-Tn,TC4-Tn
Stmn2,0,0,0,0,0,0,0
Stmn3,0,0,0,0,0,1,0
Stmn4,1,0,0,1,4,1,2
Stmnd1,0,0,0,0,0,0,0
Stom,5,16,11,9,3,2,6
Stoml1,452,351,345,363,417,343,441
Stoml2,691,647,602,623,603,483,557
Stoml3,2,0,3,2,2,0,1
Ston1,93,90,76,72,86,60,71
Ston2,10,7,5,7,19,22,21
Stox1,5,4,9,3,16,6,14
Stox2,1,1,0,1,1,4,1
Stpg1,2,6,5,1,3,3,1
Stpg2,0,0,0,0,0,0,1
Stra13,494,466,516,532,417,377,424
Stra6,4,9,5,10,4,3,2
Stra6l,4,1,2,4,0,0,0
Stra8,0,0,0,0,0,1,0
Strada,763,558,556,537,704,618,705
Stradb,381,349,306,300,262,266,288
Strap,2240,1907,1941,1994,1651,1411,1516
Strbp,910,799,768,891,1042,807,926
Strc,17,19,16,15,16,0,0
Strip1,1898,1496,1614,1564,1717,1613,1778
Strip2,2,0,0,1,0,0,0
Strn,1515,1425,1356,1526,1458,1444,1541
Strn3,1235,1170,1086,1101,898,874,887
Strn4,1978,1776,1992,2147,2497,2392,2506
Stt3a,3192,2818,2798,2795,2192,1907,2242
Stt3b,4574,4434,4311,4306,3613,3076,3369
Stub1,1335,1267,1300,1393,1488,1365,1624
Stx11,54,53,63,62,56,51,51
Stx12,536,457,418,429,445,379,407
Stx16,1771,1867,1674,1973,3100,2924,3518
Stx17,893,660,681,738,1126,985,1234
Stx18,445,353,358,324,312,260,287
Stx19,0,0,0,0,0,0,0
Stx1a,310,285,318,396,577,502,542
Stx1b,1,0,0,0,0,0,0
Stx2,217,205,199,235,223,234,262
Stx3,3,1,0,1,1,1,1
Stx4a,1426,1408,1455,1458,1731,1584,1734
Stx5a,1742,1599,1604,1630,2012,1827,1898
Stx6,1725,1363,1351,1272,1108,1082,1121
Stx7,544,500,463,449,385,397,356
Stx8,417,386,363,382,337,269,339
Stxbp1,49,55,36,33,79,67,64
Stxbp2,2535,2369,2347,2468,2968,2494,3058
Stxbp3,1017,892,936,995,919,889,932
Stxbp3-ps,0,5,1,4,2,4,2
Stxbp4,57,56,56,94,107,109,151
Stxbp5,1312,1116,1087,1229,1327,1161,1277
Stxbp6,1,1,0,0,0,0,0
Styk1,0,0,0,0,0,0,0
Styx,52,32,22,38,53,47,37
Styxl1,10,4,4,7,3,3,3
Sub1,2528,2350,2293,2174,1865,1654,1743
Sucla2,984,807,833,864,681,621,654
Suclg1,1575,1374,1410,1418,1280,1075,1125
Suclg2,609,585,580,538,477,416,421
Sucnr1,0,1,0,1,0,0,0
Suco,2282,2014,1865,2051,2428,2153,2373
Suds3,2229,2089,2032,2118,2478,2204,2423
Sufu,1059,875,864,998,1117,1043,1011
Sugct,0,3,0,0,4,0,1
Sugp1,1302,1107,1052,1018,1122,1023,1258
Sugp2,1269,1241,1208,1393,2048,1959,2147
Sugt1,1701,1691,1806,1556,1348,1103,1238
Sulf1,0,0,0,0,0,0,0
Sulf2,0,0,3,0,0,0,0
Sult1a1,4,4,4,6,8,8,4
Sult1e1,0,0,0,0,0,0,0
Sult2b1,7,9,5,8,0,3,2
Sult4a1,0,0,0,0,0,0,0
Sult5a1,0,0,0,0,0,1,1
Sult6b1,0,0,0,0,0,1,0
Sumf1,568,465,451,460,399,357,496
Sumf2,462,337,448,382,352,302,354
Sumo1,1129,1035,1056,946,869,718,839
Sumo2,39,33,30,26,58,70,66
Sumo3,1947,1580,1702,1519,1176,955,1221
Sun1,1631,1211,1255,1224,1570,1421,1616
Sun2,16982,15637,15437,15664,15182,12676,13951
Sun3,0,0,0,0,0,0,0
Sun5,0,0,0,0,0,0,0
Suox,978,736,749,694,550,478,519
Supt16,3181,2884,2687,3001,2728,2451,2792
Supt20,3341,2890,2752,3177,4249,3876,4373
Supt3,208,179,186,161,173,142,155
Supt4a,1247,1171,1214,1118,1013,855,933
Supt5,6632,6076,6160,6250,6913,5992,6935
Supt6,4977,4496,4311,4722,4659,4300,4960
Supt7l,777,626,641,696,698,503,610
Supv3l1,562,508,460,520,466,461,536
Surf1,724,837,802,744,486,397,492
Surf2,908,882,916,994,1330,1260,1379
Surf4,4443,3863,3908,3849,3373,2856,3181
Surf6,1233,1173,1157,1156,1136,1020,1117
Susd1,105,96,79,91,58,59,75
Susd2,88,60,53,47,75,68,105
Susd3,542,503,468,437,609,389,433
Susd4,5,8,1,2,27,20,16
Susd6,4346,3950,3760,4131,3807,3206,3660
Suv39h1,788,704,698,764,809,706,770
Suv39h2,45,39,35,34,32,35,43
Suv420h1,3466,3011,2854,3048,3463,3128,3779
Suv420h2,785,764,769,847,1246,1142,1406
Suz12,3270,2788,2574,2784,3098,2740,2901
Sv2a,166,132,123,161,101,138,158
Sv2b,0,0,0,0,0,0,0
Sv2c,22,16,14,7,1,0,1
Sval2,0,0,0,0,0,0,0
Svep1,0,0,0,0,0,0,0
Svil,2503,2287,2171,2382,2460,2191,2479
Svip,1,3,1,1,1,0,2
Svop,0,0,0,0,0,0,0
Svopl,0,0,0,0,0,0,0
Swap70,213,192,169,168,100,109,136
Swi5,1233,1171,1080,1082,995,903,999
Swsap1,205,159,142,133,105,84,107
Swt1,758,747,725,743,738,680,771
Syap1,861,780,689,702,689,536,634
Sybu,0,0,0,0,0,0,0
Syce1,3,0,1,4,2,2,10
Syce1l,2,0,2,3,0,0,2
Syce2,24,12,25,19,26,18,20
Syce3,0,0,1,1,0,0,0
Sycn,0,0,0,0,0,0,0
Sycp2,0,0,0,0,0,0,0
Sycp2l,2,0,3,1,0,1,2
Sycp3,1,0,1,0,0,0,0
Syde1,101,56,65,77,71,80,71
Syde2,3,5,3,5,3,1,2
Syf2,2616,2291,2517,2270,2395,2008,2228
Syk,6,6,3,6,1,2,3
Sympk,3569,3456,3468,3775,3607,3287,3798
Syn1,0,1,0,2,3,1,0
Syn2,0,0,0,0,0,0,0
Syn3,0,0,0,0,0,0,0
Syna,0,1,0,0,1,0,1
Syncrip,3758,3215,3254,3216,3372,3058,3183
Syndig1l,0,0,0,0,0,0,0
Syne1,1765,1310,1338,1400,1680,1443,1521
Syne2,1040,835,807,896,1118,1042,1309
Syne3,265,227,166,217,176,204,170
Syne4,75,58,76,86,115,89,138
Syngap1,19,15,16,17,14,30,33
Syngr1,21,11,7,7,6,5,7
Syngr2,890,846,887,876,871,711,771
Syngr3,0,2,1,0,1,0,2
Syngr4,1,1,2,2,4,3,2
Synj1,1536,1443,1410,1547,1789,1553,1805
Synj2,1210,933,920,988,957,832,904
Synj2bp,1458,1257,1194,1353,1238,1114,1232
Synm,0,0,0,0,0,0,1
Synpo,63,55,47,39,66,39,50
Synpo2,0,0,0,0,0,0,0
Synpo2l,2,4,2,2,2,1,3
Synrg,2892,2687,2467,2791,2986,2753,2952
Syp,34,64,48,45,25,18,20
Sypl,557,600,574,525,421,419,484
Sypl2,0,0,0,0,0,0,0
Sys1,720,647,688,654,633,479,533
Syt1,0,0,0,0,0,0,0
Syt11,889,877,794,876,807,624,720
Syt13,0,1,0,0,0,0,0
Syt14,6,1,1,1,192,179,182
Syt16,0,0,0,0,0,0,0
Syt17,0,0,0,0,0,0,0
Syt2,0,0,0,0,0,0,0
Syt3,12,4,2,1,7,7,4
Syt5,2,0,1,1,0,1,0
Syt6,2,2,1,2,1,0,1
Syt7,0,0,0,0,0,0,0
Syt8,0,0,0,0,0,0,0
Syt9,0,0,0,0,0,0,0
Sytl1,458,331,343,339,438,397,435
Sytl2,768,479,528,684,694,716,672
Sytl3,16,11,12,15,13,8,14
Sytl4,1,0,1,0,0,1,1
Sytl5,0,0,0,0,0,0,0
Syvn1,1273,1175,1197,1414,1575,1483,1570
Szrd1,2561,2324,2346,2446,2031,1742,1928
Szt2,3426,2739,2564,3022,3682,3311,4275
T,1,0,0,0,0,0,0
T2,0,0,0,0,0,0,0
Tab1,703,609,584,568,659,531,672
Tab2,4496,3841,3710,3854,4078,3535,4000
Tab3,724,529,533,587,726,593,647
Tac2,0,0,0,0,0,0,0
Tac4,0,1,1,0,0,2,1
Tacc1,3298,2807,2873,3149,3607,3205,3366
Tacc2,312,227,203,240,268,240,275
Tacc3,130,151,120,115,124,112,123
Taco1,330,322,262,291,263,246,270
Taco1os,1,1,5,1,1,1,1
Tacr1,0,0,0,0,1,0,0
Tacr2,0,0,0,0,0,0,0
Tacstd2,0,0,0,0,0,0,0
Tada1,705,737,711,734,696,685,683
Tada2a,179,173,168,171,158,140,164
Tada2b,945,897,833,920,755,643,776
Tada3,834,685,723,750,707,662,711
Taf1,2271,2139,1767,2154,2864,2688,2883
Taf10,2333,2069,2052,2089,1752,1436,1718
Taf11,441,390,377,304,260,250,272
Taf12,964,888,873,887,719,620,737
Taf13,232,205,216,220,181,147,213
Taf15,2463,2390,2206,2310,2940,2808,3105
Taf1a,350,356,368,407,462,500,565
Taf1b,858,636,722,711,688,582,712
Taf1c,1212,1030,1134,1251,1432,1315,1402
Taf1d,865,760,762,784,843,785,840
Taf2,1477,1279,1267,1303,1136,937,1130
Taf3,913,776,766,839,821,682,842
Taf4a,1390,1283,1281,1527,1877,1716,1793
Taf4b,661,631,553,620,640,605,629
Taf5,362,319,352,243,362,304,315
Taf5l,1518,1294,1263,1259,1244,1040,1166
Taf6,857,808,786,855,857,779,903
Taf6l,966,849,932,827,994,756,869
Taf7,586,424,464,479,460,379,440
Taf8,1432,1429,1474,1470,1524,1178,1494
Taf9,10,11,3,8,6,5,14
Taf9b,607,515,529,432,468,350,498
Tagap,1536,1557,1586,1597,2839,3289,1520
Tagap1,296,346,300,378,418,322,444
Tagln,10,13,21,26,28,32,31
Tagln2,5796,5423,5840,5846,4883,4160,4548
Tagln3,5,3,6,6,10,11,11
Tal1,0,0,1,0,0,0,0
Tal2,1,0,2,0,1,1,0
Taldo1,2990,2736,2675,2581,1922,1736,2017
Tamm41,231,195,207,209,231,210,214
Tanc1,1514,1189,1204,1445,1434,1412,1572
Tanc2,90,52,66,54,122,101,139
Tango2,432,422,368,429,486,483,512
Tango6,356,335,301,279,269,262,356
Tank,1683,1309,1342,1322,1387,1237,1410
Taok1,2897,2585,2493,3039,4100,3864,4126
Taok2,2821,2728,2677,3165,4353,3972,4836
Taok3,2551,2228,2247,2652,2786,2446,2666
Tap1,8963,7763,8308,8082,9755,8687,10112
Tap2,6741,6139,6205,6185,6540,5504,6180
Tapbp,8699,7536,8007,8123,7640,6157,7286
Tapbpl,1878,1611,1657,1688,1587,1394,1765
Tapt1,2411,2452,2247,2348,2314,1932,2251
Tarbp2,545,504,491,492,594,506,550
Tardbp,5631,5675,5714,6349,5385,4950,5780
Tars,1674,1350,1398,1546,1482,1283,1396
Tars2,1675,1620,1678,1925,2647,2420,2704
Tarsl2,205,198,173,184,162,127,170
Tas1r1,2,1,1,0,1,0,0
Tas1r2,0,0,0,0,1,0,0
Tas1r3,62,42,28,36,49,53,74
Tas2r108,0,0,1,0,0,0,0
Tas2r126,0,0,0,0,0,0,0
Tas2r135,1,0,0,0,1,1,1
Tas2r137,0,0,0,1,0,0,0
Tas2r143,0,0,0,0,0,1,4
Tas2r144,0,0,0,0,0,0,0
Tasp1,784,749,730,661,530,427,569
Tat,0,0,0,0,0,0,0
Tatdn1,126,118,109,128,144,104,131
Tatdn2,3031,2658,2811,2703,2607,2239,2461
Tatdn3,147,97,113,107,111,81,103
Tax1bp1,5311,4491,4360,4227,4161,3413,4041
Tax1bp3,44,44,40,47,47,27,47
Taz,1420,1363,1326,1240,1471,1174,1382
Tbc1d1,3031,2710,2760,3167,3212,2782,3030
Tbc1d10a,1180,1044,1019,1084,1082,1028,1091
Tbc1d10b,1657,1420,1478,1503,1641,1404,1520
Tbc1d10c,7456,7371,7273,7649,8455,7652,8361
Tbc1d12,78,76,65,67,103,78,76
Tbc1d13,1534,1248,1319,1373,1425,1161,1442
Tbc1d14,2109,1839,1786,1899,1688,1618,1648
Tbc1d15,2328,1979,1911,1742,1772,1498,1798
Tbc1d16,1064,621,626,677,359,345,419
Tbc1d17,1051,986,973,964,1244,997,1215
Tbc1d19,74,82,71,59,54,50,65
Tbc1d2,9,5,2,5,8,4,2
Tbc1d20,2532,2264,2389,2374,1973,1569,1834
Tbc1d22a,757,640,658,596,560,470,482
Tbc1d22b,1931,1812,1874,1991,2430,2038,2375
Tbc1d23,551,472,480,504,645,629,719
Tbc1d24,37,44,38,36,39,39,47
Tbc1d25,323,281,288,344,341,352,335
Tbc1d2b,1974,1876,1861,2016,2183,2039,2088
Tbc1d30,616,786,785,758,935,724,654
Tbc1d31,90,99,89,125,135,143,161
Tbc1d32,82,70,61,68,69,53,63
Tbc1d4,852,844,797,818,885,737,951
Tbc1d5,991,813,855,891,832,716,728
Tbc1d7,62,68,51,47,34,35,58
Tbc1d8,13,7,6,10,9,21,11
Tbc1d8b,604,513,476,531,526,476,513
Tbc1d9,6,12,10,6,1,1,2
Tbc1d9b,1924,1632,1618,1672,1954,1719,2069
Tbca,998,963,884,884,666,550,624
Tbcb,522,447,426,378,312,270,301
Tbcc,327,263,270,285,249,209,216
Tbccd1,372,351,333,345,327,272,337
Tbcd,1552,1292,1237,1233,951,852,1027
Tbce,884,787,750,854,985,1035,1135
Tbcel,2309,1863,1794,1933,1771,1636,1862
Tbck,672,585,552,564,654,595,620
Tbk1,1631,1534,1490,1557,1877,1612,1832
Tbkbp1,2,3,3,5,9,5,7
Tbl1x,4943,3951,3872,4110,3472,2993,3519
Tbl1xr1,2326,1977,1909,1906,2033,1808,2169
Tbl2,630,639,535,587,765,617,722
Tbl3,906,792,788,769,650,576,699
Tbp,777,671,676,764,789,706,819
Tbpl1,1031,933,909,933,826,731,850
Tbr1,0,1,1,0,0,1,2
Tbrg1,2259,2207,2297,2233,2012,1606,1848
Tbrg4,1331,1133,1215,1192,1509,1304,1397
Tbx1,0,0,1,0,0,0,0
Tbx15,0,0,0,0,0,0,0
Tbx18,0,0,0,0,0,0,0
Tbx19,2,1,1,0,4,2,3
Tbx2,7,4,7,7,10,9,16
Tbx21,6,6,7,5,8,11,4
Tbx3,0,0,0,0,0,0,0
Tbx3os1,0,0,0,0,0,0,0
Tbx4,0,0,0,0,0,0,1
Tbx6,209,222,234,287,543,557,578
Tbxa2r,1382,1313,1437,1419,999,739,993
Tbxas1,0,0,1,0,0,1,0
Tc2n,0,0,0,0,0,0,0
Tcaf1,0,0,0,0,0,0,0
Tcaf2,0,0,0,0,0,0,0
Tcaf3,0,0,0,0,0,0,0
Tcaim,391,374,312,296,357,333,452
Tcam1,1,4,3,0,1,2,4
Tcap,2,1,3,2,3,2,3
Tcea1,669,566,530,600,453,454,535
Tcea1-ps1,2,10,5,17,5,1,5
Tcea2,250,230,235,252,323,284,307
Tcea3,2,0,0,0,0,1,0
Tceal1,0,0,0,0,1,3,0
Tceal3,0,3,2,5,8,7,6
Tceal6,0,0,0,0,0,0,0
Tceal8,4,1,0,2,1,0,0
Tceanc,209,214,168,197,246,216,230
Tceanc2,929,748,807,809,60,61,55
Tceb1,997,939,816,827,787,582,742
Tceb2,1032,915,1004,943,690,609,605
Tceb3,1604,1399,1368,1453,1332,1258,1424
Tcerg1,2031,1891,1774,1992,2164,1948,2208
Tcerg1l,0,0,0,0,0,0,0
Tcf12,3599,3050,2952,3152,2952,2386,2728
Tcf19,239,242,235,254,215,164,195
Tcf20,5918,4803,4706,5213,5270,4543,5171
Tcf21,0,0,0,0,0,0,0
Tcf23,0,0,0,0,0,0,0
Tcf24,0,0,0,0,0,0,0
Tcf25,6583,6095,6284,6414,8330,7679,8296
Tcf3,2784,2342,2350,2463,2458,2100,2453
Tcf4,68,52,36,46,73,81,61
Tcf7,55856,43952,44306,43763,44492,35124,45217
Tcf7l1,112,62,73,52,65,62,86
Tcf7l2,6,3,5,4,2,6,7
Tcfl5,0,0,0,0,0,0,1
Tchh,0,0,1,0,0,0,0
Tchhl1,0,0,0,0,0,0,0
Tchp,457,423,408,442,734,667,746
Tcirg1,931,926,1009,1163,1720,1712,1645
Tcn2,353,287,285,292,309,227,279
Tcof1,5224,4786,4852,5185,4937,4394,4706
Tcp1,4779,4391,4503,4520,3834,3261,3412
Tcp1-ps1,0,2,0,0,0,0,0
Tcp10a,1,0,0,0,0,0,0
Tcp10b,0,0,1,1,0,0,0
Tcp11,15,9,13,6,6,5,4
Tcp11l1,2,3,1,2,1,0,0
Tcp11l2,3427,2909,2762,2686,2544,2205,2440
Tcp11x2,0,0,0,0,0,0,0
Tcrg-C1,11,13,5,6,8,2,11
Tcrg-C2,6,1,6,5,3,3,6
Tcrg-C3,0,0,0,0,0,0,0
Tcrg-C4,3,3,5,6,5,5,4
Tcrg-V1,2,2,0,1,2,0,0
Tcrg-V3,0,0,0,0,0,0,0
Tcrg-V4,1,2,0,2,1,0,0
Tcrg-V5,1,0,1,1,1,0,1
Tcrg-V6,1,1,2,1,1,2,1
Tcrg-V7,0,0,0,0,0,0,0
Tcstv3,0,0,0,1,0,0,0
Tcta,245,248,221,198,161,130,155
Tcte1,0,0,0,0,1,0,0
Tcte2,0,0,2,0,0,0,0
Tcte3,1,0,0,2,1,0,0
Tctex1d1,0,0,0,0,0,0,0
Tctex1d2,20,13,15,20,33,26,37
Tctex1d4,12,13,8,4,4,8,8
Tctn1,104,82,95,77,65,54,87
Tctn2,7,3,3,1,0,0,3
Tctn3,196,152,166,169,202,159,249
Tdg,261,213,206,206,223,215,257
Tdgf1,37,31,26,32,27,24,31
Tdgf1-ps1,0,0,0,0,0,0,0
Tdgf1-ps2,0,0,0,0,0,0,0
Tdh,0,0,0,1,0,0,0
Tdp1,427,360,412,398,411,339,427
Tdp2,635,611,577,642,713,733,736
Tdpoz4,0,0,0,0,0,0,0
Tdpx-ps1,1,1,2,1,0,0,0
Tdrd1,0,0,0,0,0,0,0
Tdrd12,1,2,3,0,0,1,2
Tdrd3,450,366,393,402,463,400,453
Tdrd5,1,2,1,0,1,0,0
Tdrd6,0,1,0,0,0,1,2
Tdrd7,101,100,105,115,129,89,105
Tdrd9,0,0,0,0,0,0,0
Tdrkh,223,174,139,130,202,174,191
Tdrp,2197,1682,1869,1811,1916,1875,1978
Tead1,0,0,0,0,0,1,0
Tead2,0,0,0,0,0,0,0
Tead3,0,0,1,0,0,3,1
Tead4,0,0,0,0,0,0,0
Tec,425,524,516,557,406,325,365
Tecpr1,10688,9807,9583,11388,13995,12182,14699
Tecpr2,290,318,274,365,366,319,369
Tecr,3037,2469,2625,2710,2992,2675,3203
Tecta,11,3,4,2,4,4,7
Teddm1b,0,0,0,0,0,0,0
Teddm2,24,18,20,27,42,13,25
Tef,760,735,656,809,1053,929,993
Tefm,148,124,105,120,87,80,96
Tek,0,0,0,0,0,0,0
Tekt2,1,1,2,1,2,0,0
Tekt5,4,2,6,4,4,6,11
Telo2,640,597,568,579,801,732,858
Ten1,491,392,403,350,297,226,283
Tenm1,0,0,0,0,0,0,0
Tenm2,0,0,0,0,0,0,0
Tenm3,0,0,0,0,0,0,0
Tenm4,0,0,0,0,0,0,0
Tep1,1152,1210,1006,1019,1390,1261,1472
Tepp,0,0,0,0,0,0,0
Terc,7,4,2,2,4,3,2
Terf1,486,485,456,488,617,559,632
Terf2,1058,926,973,1006,1339,1154,1360
Terf2ip,821,713,675,728,613,522,585
Tert,120,93,84,103,162,184,204
Tes,4768,4498,4541,4447,3912,3447,3813
Tes3-ps,6,3,7,7,2,2,5
Tesc,1253,888,1008,887,740,682,718
Tescl,0,0,0,0,0,0,0
Tesk1,1614,1305,1473,1418,1430,1206,1356
Tesk2,156,112,120,108,133,105,120
Tespa1,1630,1602,1558,1759,2081,2018,2261
Tet1,1378,716,678,771,794,794,975
Tet2,1050,872,865,977,1710,1652,1817
Tet3,6771,5468,5333,6204,6984,6745,7821
Tex10,1228,1085,1126,1096,1147,1012,1183
Tex11,0,0,0,0,0,0,0
Tex12,0,0,0,0,0,0,0
Tex14,16,5,4,11,13,15,18
Tex15,4,10,6,7,3,4,9
Tex19.1,0,0,0,0,0,0,0
Tex19.2,0,0,0,0,0,0,0
Tex2,1221,1235,1240,1278,1045,931,1030
Tex21,0,0,0,0,0,1,0
Tex22,1,5,2,3,6,3,7
Tex26,4,1,2,4,4,3,3
Tex261,2427,2185,2212,2232,1921,1503,1692
Tex264,1187,1067,1191,1105,1035,823,900
Tex29,2,3,0,3,5,3,2
Tex30,236,189,220,197,187,179,169
Tex33,0,0,0,0,0,0,0
Tex35,1,0,1,0,7,4,4
Tex38,2,3,2,6,4,3,2
Tex40,0,0,0,0,0,0,0
Tex43,0,0,1,0,0,0,1
Tex9,198,138,130,160,216,221,323
Tfam,1569,1459,1452,1389,1217,1011,1198
Tfap2a,3,1,3,4,1,1,0
Tfap2c,0,0,0,0,0,0,0
Tfap2e,0,0,0,0,0,0,0
Tfap4,502,438,365,403,476,392,397
Tfb1m,212,177,143,136,154,110,134
Tfb2m,169,158,155,181,208,222,251
Tfcp2,265,223,218,226,226,236,267
Tfcp2l1,1,1,1,0,3,0,3
Tfdp1,620,595,558,620,382,355,404
Tfdp2,678,524,451,478,481,431,486
Tfe3,939,669,768,772,720,617,681
Tfeb,460,364,372,356,395,360,387
Tfec,0,0,0,0,1,0,0
Tff1,0,0,0,0,0,0,0
Tff3,0,0,0,0,0,0,0
Tfg,902,758,772,767,667,571,666
Tfip11,1364,1263,1208,1342,1237,1085,1268
Tfpi,98,93,81,79,76,70,102
Tfpi2,0,0,0,0,0,0,0
Tfpt,280,247,264,241,244,258,294
Tfr2,1,0,1,2,3,1,1
Tfrc,847,750,692,727,1244,1032,1080
Tg,2,5,1,3,1,3,3
Tgds,435,368,353,378,427,345,392
Tgfa,0,0,0,0,0,0,0
Tgfb1,2846,2487,2761,2722,2522,2446,2273
Tgfb1i1,92,112,110,127,188,174,268
Tgfb2,5,4,10,2,4,2,3
Tgfb3,26,26,24,20,16,27,24
Tgfbi,3,1,2,2,0,0,0
Tgfbr1,1221,1009,984,1048,949,946,1027
Tgfbr2,13910,11841,12215,12306,10339,8136,10066
Tgfbr3,3411,2863,2550,2816,2613,2375,2472
Tgfbr3l,60,73,73,79,100,96,116
Tgfbrap1,1419,1293,1207,1352,1666,1511,1649
Tgif1,553,420,520,483,872,709,479
Tgif2,501,390,467,443,328,317,289
Tgif2-ps2,0,0,0,0,10,10,20
Tgm1,1,0,0,0,0,1,1
Tgm2,31,75,48,47,24,12,7
Tgm3,0,0,0,0,0,0,0
Tgm4,17,12,18,15,26,25,27
Tgm7,1,2,0,1,0,0,1
Tgoln1,6542,6146,6009,6211,4902,4081,4590
Tgs1,1126,1010,838,956,907,752,943
Tgtp1,1164,758,1036,1050,713,502,753
Tgtp2,1445,1100,1389,1425,996,679,1158
Th,0,0,0,0,0,0,0
Tha1,448,413,396,412,463,324,577
Thada,2770,2680,2625,2702,3134,2665,3446
Thap1,143,135,123,106,178,116,133
Thap11,736,623,638,616,532,429,479
Thap2,430,394,346,384,363,316,381
Thap3,690,657,729,678,896,774,932
Thap4,269,276,284,271,278,209,229
Thap6,161,151,149,149,191,198,216
Thap7,592,564,554,566,479,404,492
Thap8,1,0,0,0,0,0,0
Thbd,0,0,0,0,0,0,0
Thbs1,1,0,0,0,0,0,0
Thbs2,0,0,0,0,0,0,0
Thbs3,32,40,36,38,53,65,62
Thbs4,0,0,0,0,0,0,0
Them4,145,119,102,99,140,120,132
Them5,0,0,0,0,0,0,2
Them6,726,681,643,622,540,466,422
Them7,0,0,0,0,0,0,0
Themis,4933,3932,3813,4128,3689,3332,4190
Themis2,10,9,16,7,2,1,3
Themis3,0,0,0,0,0,0,0
Thg1l,241,210,217,175,142,119,174
Thnsl1,142,144,132,127,120,100,132
Thnsl2,27,20,17,15,17,20,31
Thoc1,1148,1052,973,1136,1152,1019,1201
Thoc2,4026,3051,2857,3028,3501,3188,3823
Thoc3,688,599,579,588,546,447,509
Thoc5,1229,1070,1086,1058,1104,963,1115
Thoc6,443,439,418,454,390,343,381
Thoc7,974,796,840,779,734,649,709
Thop1,232,217,198,211,171,173,219
Thpo,0,0,0,0,0,0,0
Thra,879,662,651,613,916,781,959
Thrap3,4756,4431,4315,4348,4667,4327,4616
Thrb,130,120,114,87,110,75,109
Thsd1,34,17,26,34,29,26,48
Thsd4,0,0,0,0,0,0,0
Thsd7a,0,0,0,0,0,0,0
Thsd7b,0,0,0,0,0,0,0
Thtpa,382,299,316,317,275,195,277
Thumpd1,1940,1818,1741,1735,1572,1342,1459
Thumpd2,368,338,315,304,276,241,332
Thumpd3,1140,1055,1076,1013,1013,859,946
Thy1,14957,16377,15438,15263,10082,9734,9436
Thyn1,455,364,352,394,296,264,245
Tia1,1888,1630,1399,1505,1941,1743,2239
Tial1,1767,1701,1672,1857,2484,2490,2578
Tiam1,281,321,281,261,175,131,160
Tiam2,6,10,11,10,9,10,5
Ticam1,452,377,367,362,468,375,347
Ticam2,5,1,3,0,1,0,2
Ticrr,16,6,7,9,10,7,12
Tie1,0,0,0,0,0,0,0
Tifa,0,1,1,1,2,0,0
Tifab,5,1,0,0,0,0,0
Tigar,482,417,378,407,472,355,471
Tigd2,1286,1071,1106,1089,1027,872,1005
Tigd3,11,8,12,11,25,35,27
Tigd4,0,0,0,0,0,0,0
Tigd5,5,4,7,2,10,8,7
Tigit,4,45,16,27,23,11,17
Timd2,0,0,0,0,0,0,0
Timd4,0,0,0,0,0,0,0
Timeless,1264,943,971,923,992,936,1077
Timm10,211,206,191,171,126,132,134
Timm10b,156,191,200,189,154,150,160
Timm13,902,852,835,800,601,469,557
Timm17a,635,486,487,500,567,478,505
Timm17b,548,474,457,485,384,331,337
Timm21,488,498,440,477,407,331,398
Timm22,341,309,361,306,213,198,206
Timm23,254,237,217,235,178,159,141
Timm44,1109,984,1029,1047,1200,1075,1278
Timm50,501,504,485,543,470,426,461
Timm8a1,34,37,24,48,14,14,18
Timm8a2,4,8,4,5,10,9,12
Timm8b,341,313,337,279,210,195,232
Timm9,331,310,305,341,318,312,331
Timmdc1,412,381,294,355,359,259,372
Timp1,3,2,3,4,9,16,14
Timp2,1693,1394,1290,1405,759,780,870
Timp3,0,0,0,0,0,0,0
Tinagl1,0,0,0,0,0,0,0
Tinf2,753,803,791,843,941,861,1020
Tiparp,657,511,501,523,567,472,589
Tipin,317,285,262,236,298,244,291
Tiprl,1123,1008,1001,981,897,825,891
Tirap,98,84,64,97,156,106,116
Tjap1,630,481,556,561,739,649,714
Tjp1,0,1,0,0,0,0,1
Tjp2,17,23,9,6,21,12,20
Tjp3,148,146,137,128,159,128,136
Tk1,29,12,13,6,7,13,11
Tk2,1695,1523,1465,1409,1564,1211,1592
Tkfc,283,222,237,182,155,114,143
Tkt,4154,3782,3511,3606,2957,2556,2846
Tktl1,4,0,1,1,0,1,1
Tlcd1,50,53,41,51,65,57,51
Tlcd2,7,2,4,3,1,5,0
Tldc1,221,199,138,152,107,118,135
Tle1,343,356,311,374,169,182,152
Tle2,57,39,41,37,52,31,53
Tle3,6519,5810,5668,5651,6585,5480,6521
Tle4,2044,1983,1822,2031,1958,1905,1901
Tle6,9,6,7,9,9,6,7
Tlk1,4417,3837,3733,3955,4007,3411,3779
Tlk2,1701,1575,1574,1667,1527,1325,1614
Tll1,0,0,0,0,1,0,0
Tll2,0,0,0,0,0,0,0
Tln1,21025,19651,18897,21600,20895,19326,21055
Tln2,0,1,0,0,0,0,0
Tlr1,2423,2256,2109,2186,2659,2231,2873
Tlr11,1,0,1,1,0,0,0
Tlr12,254,177,231,213,83,70,99
Tlr13,2,1,0,0,0,0,0
Tlr2,126,72,67,76,54,50,49
Tlr3,17,16,16,16,24,11,12
Tlr4,2,2,1,2,7,5,1
