Unnamed: 0,stat,padj,log2FC_TCvsB6
Vcam1,1.88707,0.111836,0.133761
Mapk4,1.89419,0.111868,0.158198
Gm23083,1.86218,0.11189,0.162324
Gm23067,2.14474,0.111903,0.139032
Mettl10,-1.93415,0.111913,0.139984
4933405O20Rik,1.99612,0.111913,-0.071322
Ccdc25,-1.94945,0.111922,-0.11072
Sall1,1.98472,0.111941,0.216257
Fam114a1,1.88638,0.111968,0.134532
Gm11278,1.86254,0.111974,0.279676
Ssbp2,-1.90593,0.111989,-0.138447
Acaa1b,-2.14284,0.112043,-0.0595568
Gm12532,1.86501,0.112052,0.0996297
Grm3,1.88344,0.112071,0.167232
Gm26775,1.86499,0.112085,0.215869
Ace,1.88601,0.11209,0.137699
Zfp2,1.90865,0.112101,0.097023
Vtn,1.86462,0.112111,0.14921
Gfra2,1.93544,0.112112,0.155401
Plxdc1,-2.01159,0.112117,-0.205024
LOC102636514,1.86783,0.112134,0.144819
Gm26542,1.9095,0.112141,0.302589
Csnk2a2,-1.8766,0.112146,-0.0656932
Tmem147,-1.90786,0.112156,-0.151557
Gm5176,-1.86028,0.112184,-0.128518
Vdac3-ps1,-1.86226,0.112236,-0.180764
Gm8273,1.93533,0.11225,0.207369
Gm13472,2.07722,0.112262,0.166715
Acsl6,1.95181,0.1123,0.0925729
Etfa,-1.96243,0.112329,-0.11343
Mgst2,-1.89503,0.112352,0.152345
Nenf,1.87661,0.112352,-0.128621
Gm27037,1.87793,0.112379,0.172761
Gm23697,-2.65821,0.112393,-0.290553
Hmg20b,1.90602,0.112401,0.0736144
Gm23180,1.96551,0.11241,0.174816
Iqcg,1.95708,0.112435,0.165005
Gm14214,1.96461,0.112484,0.155818
Gm14009,1.8846,0.112493,0.107712
Gm20005,1.91317,0.112535,0.0881352
Kctd8,1.96066,0.112553,0.0659878
Gm16587,1.92861,0.112563,0.165167
Sowahc,1.87667,0.112568,0.28719
Plekhd1,1.95335,0.112613,0.12795
Olfr1103-ps1,1.89422,0.112616,0.104206
1700065I16Rik,1.89951,0.112625,0.154232
Gm27039,1.91928,0.112625,0.131272
Tmem43,-2.36528,0.112628,-0.166668
Syce1,1.94636,0.112677,0.187482
Sema5a,1.87505,0.112712,0.0870921
Znrf4,1.9718,0.112734,0.194088
Gm26291,1.90903,0.112735,0.250417
Pla2g6,1.85727,0.112746,0.104098
Gm12044,1.86433,0.112757,0.188273
Rcbtb2,-2.1519,0.112771,-0.11533
Gm16754,1.93959,0.112784,0.169937
Esyt2,-1.90312,0.112798,-0.203929
Gm15077,1.86781,0.112813,0.127136
Gm13668,2.0574,0.112845,0.146877
Mertk,1.9954,0.112859,0.10766
Gm11534,1.86209,0.112869,0.258666
Gm3601,-2.53864,0.112918,-0.331097
Gm11827,1.86079,0.112932,0.160103
Gm16254,1.878,0.112974,0.138614
F730311O21Rik,-2.17435,0.112983,-0.120314
Trav6d-5,1.92395,0.112993,0.122483
F10,1.85768,0.113002,0.123086
Ncl,-2.21714,0.113011,-0.151966
Fam193b,2.04411,0.113019,0.108872
Hecw1,2.02493,0.113058,0.10256
Gm23125,2.00848,0.113061,0.252073
Grm2,1.9317,0.113069,0.272135
Pcdh17,1.99004,0.113081,0.11906
Ube2c,-2.41578,0.113094,-0.40031
Fgf7,1.97829,0.113094,0.105446
Pck1,1.93962,0.113112,0.128747
Cpsf3l,-1.89211,0.113131,-0.0882916
Hist1h4f,-1.86656,0.113148,-0.124271
BC055324,-1.93049,0.113155,-0.145678
Glt25d1,1.86214,0.11316,0.0709251
Nppc,2.07496,0.113163,0.105448
Zfyve26,1.85521,0.113216,0.0680517
Olfr1412,1.89475,0.113228,0.126654
Efr3b,1.96608,0.113272,0.135222
Gm4852,-1.85682,0.113284,-0.0838387
Elac2,-1.85651,0.113297,-0.0838743
Ighv5-9-1,-2.34161,0.113336,-1.88874
4930467K11Rik,2.00786,0.113357,0.242372
1700104B16Rik,2.11818,0.113359,0.644288
Slc2a7,1.8603,0.113362,0.0696099
Itgb1bp1,-2.13475,0.113371,-0.134919
Gm25393,1.99907,0.113389,0.342932
Olfr1177-ps,2.05529,0.113396,0.269689
Scn1a,1.95235,0.113476,0.103938
Cog2,-1.86803,0.113485,-0.0729715
Igh-VS107,-2.56268,0.113499,-1.02114
Gm25705,1.89808,0.113516,0.178316
BC025446,2.09935,0.113519,0.237648
Olfr273,1.85445,0.113539,0.162316
Gm6580,-1.85142,0.113594,-0.10714
Rgs21,1.86383,0.113609,0.305468
Ptrh1,-1.86565,0.113627,-0.112102
Rab37,-1.85939,0.113693,-0.138723
Gm4189,1.9677,0.113715,0.203333
Gm8883,1.85858,0.113724,0.156782
Gm13377,1.92184,0.113831,0.180601
Gm12980,1.87403,0.113848,0.260569
4930488N24Rik,1.87281,0.113858,0.174717
E430002N23Rik,1.86384,0.113866,0.288759
Olfr71,1.89323,0.113891,0.115744
Smtnl1,1.86977,0.113927,0.163599
Gm26956,1.90469,0.113945,0.176745
Gm10269,-1.908,0.113964,-0.0890677
Gm20512,1.88408,0.113972,0.149402
Gm12185,1.84869,0.114,0.21367
Gm14893,1.85068,0.114031,0.137856
Skint11,1.84821,0.114078,0.172765
Llph,1.85804,0.1141,0.0616741
Lrp4,1.85926,0.114116,0.110958
Cpt1b,1.87922,0.114124,0.106314
Gm12506,1.87694,0.114126,0.182846
Gm13221,2.0848,0.114134,0.352122
Kif9,1.85296,0.114135,0.11917
9830132P13Rik,1.98682,0.114162,0.131125
Olfr887,1.92369,0.114164,0.201001
Palmd,1.88812,0.11418,0.156983
Khdrbs2,1.8559,0.114183,0.111113
Olfr918,-1.86149,0.11424,-0.0968227
Omt2a,1.85732,0.114291,0.130149
Npm3,-1.89189,0.114297,-0.132018
Map1s,2.16019,0.114315,0.128351
Olfr1368,2.27488,0.114324,0.206028
Gm14376,2.1964,0.114356,0.26889
Gm6317,1.9123,0.114406,0.180491
5730416F02Rik,1.96912,0.114407,0.232398
Adamtsl3,1.87206,0.114464,0.347587
Gm23323,1.90724,0.114464,0.0743439
Gm10516,1.84805,0.11452,0.0826412
B020031M17Rik,-1.91078,0.114548,-0.289481
Adra2a,1.9586,0.114563,0.21551
Vmn1r-ps126,1.97239,0.114573,0.14006
Zfp57,1.85462,0.1146,0.139225
Onecut1,1.84887,0.114608,0.170564
Mfsd6,2.2204,0.11463,0.153685
Gm5646,1.84948,0.114643,0.15682
Gm11378,1.85611,0.114645,0.245427
6330405D24Rik,-1.8454,0.114755,-0.197587
Mettl18,1.89444,0.114767,0.162426
Tnfsf11,-1.96214,0.114772,-0.175461
Gli1,1.96351,0.114776,0.11943
Ugt2b1,1.9761,0.114784,0.182818
Gm10144,2.32486,0.114789,0.454359
C630031E19Rik,1.85119,0.114806,0.195757
Gm5725,1.8634,0.11486,0.293326
Gm5725,1.8634,0.11486,0.293326
Ccdc85a,1.84604,0.11488,0.153779
Gm3414,-2.18358,0.114885,-0.278859
Whamm,1.84736,0.114892,0.101503
Gm13608,1.90097,0.114932,0.148717
Dnah12,1.90485,0.11494,0.108165
F420014N23Rik,1.85212,0.114957,0.121199
Dcaf7,-1.97088,0.114965,-0.145293
1700047F07Rik,1.94242,0.114983,0.141898
Gm26733,1.98842,0.115005,0.205585
Lpl,-1.84258,0.115006,-0.136218
Atg10,-2.42803,0.115031,-0.157971
Rassf4,1.89305,0.115037,0.165501
Dctpp1,1.86271,0.115048,0.114389
Nkain2,1.87779,0.115126,0.0952657
Asb2,2.09512,0.115167,0.203283
Gm9988,1.90387,0.115208,0.112579
Lhx1os,1.85367,0.115233,0.101637
Gm16563,-2.04797,0.115299,-0.284654
Maged2,1.90102,0.115314,0.0721814
Gm6591,1.90193,0.115326,0.136457
Tmem180,1.89734,0.115336,0.129102
Fam221b,1.92071,0.115343,0.191009
Gm12740,1.93988,0.115367,0.275158
Chrna7,1.97984,0.115412,0.203683
Ganab,-1.84203,0.11544,-0.104398
Pde3b,-2.17407,0.115487,-0.313537
Reg3b,1.93143,0.115502,0.158917
Gm14094,-1.89386,0.11551,-0.0977369
Cd40lg,2.33745,0.115517,0.346234
Klk8,-1.85192,0.115556,-0.121361
Gm11535,1.83891,0.115582,0.287448
Tdgf1-ps1,2.10151,0.115607,0.13232
Plekha8,1.83842,0.115635,0.159508
Gm13179,2.42977,0.11565,0.2266
Mrpl38,2.12336,0.115682,0.143281
Gm10108,-1.89298,0.115687,-0.0920243
Flt1,1.92869,0.115706,0.0901697
4930567H12Rik,1.8386,0.115709,0.106282
Gm22152,1.95993,0.115714,0.18026
Pcsk6,1.8727,0.115718,0.0860013
Gm9525,-1.85658,0.115737,-0.128641
Gpr20,1.95161,0.115751,0.218567
4632404H12Rik,-1.84541,0.115756,-0.1516
Mtnr1b,2.27015,0.115779,0.290609
Rbm33,1.83933,0.115815,0.110863
Gm5123,1.84051,0.115831,0.245652
Trh,1.83858,0.115843,0.155003
Phpt1,1.84114,0.115845,0.0894165
Gm26401,1.96383,0.115897,0.262847
Zfp213,1.89672,0.11594,0.0870757
Tgif2lx2,-1.94361,0.115971,-0.181872
Gm25154,2.03364,0.115976,0.192221
Vmn1r124,1.85592,0.115999,0.141029
Gm11572,2.15824,0.115999,0.123284
Plekha7,1.83623,0.116,0.0926433
Kank4,1.89704,0.116026,0.191708
Chmp4b,-1.84076,0.116031,-0.125434
Mmp9,1.89523,0.116054,0.141714
Erlec1,-2.10905,0.116071,-0.162211
Gm3776,1.84035,0.116074,0.137037
Gm13491,2.22358,0.116096,0.298456
Lrrc66,1.83698,0.116107,0.133825
Gm9621,1.87133,0.116116,0.23063
Casp1,1.83561,0.11612,0.13215
Sirt6,2.2792,0.116124,0.149622
Gm12254,-1.83612,0.116137,-0.0893402
Gm7784,1.87278,0.116161,0.115541
Gm23779,1.88044,0.116208,0.117823
Inmt,2.06252,0.11629,0.324259
Gm19710,1.9937,0.116325,0.057303
Gm4969,1.83475,0.116331,0.13488
Gm13822,1.86121,0.116358,0.191593
Grn,-1.84534,0.116361,-0.0709146
S100a9,2.1699,0.11637,0.263697
Gm5262,1.83458,0.116371,0.13425
Arhgap42,1.86137,0.116377,0.065213
Mpped2,2.08642,0.116389,0.12014
Olfr464,1.86953,0.116392,0.123083
4930405A10Rik,1.95826,0.116423,0.150194
Atxn7l2,1.83451,0.116443,0.0491614
Sp140,1.8586,0.116444,0.109205
Cd200r4,-1.96286,0.116457,-0.205446
Gm11692,2.61771,0.116493,0.303541
4933416C03Rik,1.97702,0.116521,0.116127
RP24-570C10.6,-1.89306,0.11653,-0.106717
Krt83,1.88263,0.116535,0.0749327
Dgki,1.90372,0.116545,0.369863
Tmem251,1.84582,0.116552,0.327373
Gm22005,1.92914,0.116552,0.181968
Cetn2,-1.85227,0.116567,-0.0781103
Gm22322,2.18864,0.11659,0.340411
Ms4a15,1.84291,0.116591,0.126427
E330018M18Rik,1.97435,0.116618,0.178752
Gm26159,-1.92395,0.116662,-0.105101
Ccdc37,1.88529,0.116696,0.100881
Pde9a,1.90829,0.116722,0.103104
Olfr1407-ps1,1.94233,0.116733,0.219778
Pdss1,-1.93499,0.116805,-0.0899339
Slc16a7,1.84971,0.116806,0.112844
Gm6209,1.83209,0.116822,0.152758
Stamos,1.84771,0.116826,0.113628
Gm15865,1.90466,0.11685,0.106493
Fermt2,1.93922,0.116856,0.082261
Kif4-ps,1.83067,0.11688,0.1693
D030025P21Rik,1.88042,0.116905,0.18783
Cdip1,1.8871,0.116925,0.11876
Prrg4,1.83496,0.116935,0.290775
Spock3,1.96029,0.116941,0.0714323
Gm7879,-1.94187,0.116971,-0.144338
Gm22621,1.84186,0.11699,0.0882091
Ehd4,1.85487,0.117026,0.119333
1700040F15Rik,1.86057,0.117042,0.165136
Gm4705,-1.8492,0.117047,-0.0441619
Cdk2,-1.93004,0.117056,-0.178754
Gm9387,-1.93985,0.117083,-0.186124
1500015L24Rik,1.90592,0.117094,0.172215
Gm5483,-2.16093,0.117117,-0.229771
Krtdap,1.96058,0.117137,0.104308
Gm15681,1.83898,0.117192,0.0971249
Gm7191,2.47812,0.117203,0.216321
Epha4,1.85589,0.117206,0.106301
Gdf9,1.85841,0.11721,0.137353
Zfp748,-1.90935,0.117218,-0.132465
Vmn1r210,1.90459,0.117231,0.0835588
Vezt,1.96956,0.117242,0.0877446
Il24,1.83013,0.117253,0.185921
Mul1,1.82836,0.117259,0.0950705
Mycl,2.04375,0.117262,0.125396
Gm10590,2.25413,0.117277,0.149379
Gm23892,1.88216,0.1173,0.280025
Sertad4,1.91117,0.117356,0.158167
Rps10-ps4,1.86327,0.117378,0.210524
Gm16510,-1.88981,0.117412,-0.0756084
Gm13046,2.13182,0.117426,0.235529
Adam11,1.87117,0.117433,0.0827294
Igkv8-19,-2.46042,0.117472,-1.43514
Tnfrsf12a,2.10463,0.117477,0.225772
Dll3,1.90143,0.1175,0.0873094
Gm15178,2.30236,0.117508,0.170376
Mir7070,1.85242,0.117527,0.166813
Gm7164,1.84593,0.117537,0.110344
4930578N18Rik,-1.86165,0.117567,0.22668
Dcpp2,1.83298,0.117567,-0.0840406
Gm6346,1.83112,0.117571,0.297314
Eva1c,1.87758,0.11758,0.0691559
Cyc1,-1.9159,0.117627,-0.111229
Gm25842,1.84856,0.117634,0.249417
Gm10797,1.98467,0.117645,0.133564
Sec14l5,1.8545,0.117661,0.135111
Olfr1062,-1.97864,0.117669,-0.110009
4921515E04Rik,1.86492,0.117683,0.172534
Gm22018,1.82921,0.117694,0.399687
Tex24,1.8953,0.117705,0.177383
Chdh,1.82593,0.117707,0.176242
Gad1os,1.85872,0.117707,0.150241
Gm13156,2.08599,0.117746,0.114711
Add3,-2.03074,0.117758,-0.264841
Aldh3b2,1.84682,0.117759,0.164805
Syn2,1.91273,0.117768,0.0974151
Gm6325,1.87161,0.117777,0.0730369
Tnn,1.9159,0.1178,0.163716
Vmn1r130,-1.8401,0.117822,-0.194268
Vmn1r137,-1.8401,0.117822,-0.194268
Rab17,2.33026,0.117829,0.0924143
Vmn1r237,1.82489,0.117835,0.159403
Nup93,-1.82741,0.117839,-0.0880128
Gm23318,1.93957,0.117897,0.266279
Capn15,1.95713,0.117926,0.101096
Olfr1026,1.8765,0.117975,0.135194
Gm17055,1.99783,0.118036,0.231814
n-R5s23,1.82383,0.118043,0.118107
Tgm1,1.94638,0.11805,0.148334
Pprc1,1.84213,0.11806,0.13018
Zc3h10,1.82881,0.118061,0.0987404
Olfr763,2.05769,0.118069,0.29079
Gm3727,-2.10603,0.118106,-0.28376
Gm14236,1.82865,0.11821,0.135796
Armcx1,1.83204,0.118254,0.140003
Gm15894,1.8911,0.118286,0.214047
Bax,-1.86331,0.118291,-0.0788823
Ubn2,1.83381,0.118302,0.0883778
Gm22349,2.03367,0.118311,0.129951
Slc5a8,1.88363,0.118316,0.164716
Gm15364,1.83621,0.118323,0.108374
Ighv1-12,-2.61313,0.118325,-2.98036
Vmn1r227,2.02616,0.118344,0.158601
Gm44,1.90503,0.118371,0.149921
Uncx,1.92454,0.118407,0.105844
Gm12650,-1.83199,0.11842,-0.126207
Vmn2r-ps74,1.92983,0.11844,0.218547
Ankrd45,1.82493,0.118441,0.204194
E230013L22Rik,1.83194,0.118447,0.197859
Olfr718-ps1,1.9051,0.118456,0.166247
Tab2,1.88492,0.118462,0.119011
Lrrk1,-1.87056,0.118473,-0.129092
Gm26024,-1.90825,0.11848,-0.15387
Cdh11,1.95462,0.118489,0.0646121
Gm12114,-1.84434,0.11855,-0.094427
Vmn2r99,-2.0675,0.118584,-0.087983
Gm20897,1.82042,0.118592,0.233426
4930404N11Rik,2.19322,0.118607,0.108657
A730085E03Rik,1.82769,0.118612,0.128749
Gm22646,1.82588,0.11862,0.0787586
Gm2083,1.85092,0.118623,0.133656
Tars,-1.8269,0.11865,-0.127734
Gm26414,1.83389,0.118678,0.18333
Oog4,1.83611,0.118692,0.122952
1700025M24Rik,1.84346,0.118696,0.0805629
Gm14598,1.88246,0.118768,0.155863
Gm15755,1.87546,0.118785,0.230954
Ppp2r5a,-1.95002,0.11879,-0.108377
Lmo1,1.94125,0.118793,0.178974
Pdgfa,1.83043,0.118801,0.119336
Gm11313,1.93616,0.118805,0.177294
Mgme1,1.85645,0.11881,0.112966
Gm25510,1.8882,0.118815,0.244558
Ncam2,1.82379,0.118904,0.143573
Sh3bp2,1.81853,0.118958,0.069773
Prrg3,1.88697,0.11897,0.208097
Gm25760,1.85534,0.118972,0.309846
Egr3,2.21489,0.119012,0.154607
Rgs4,1.85468,0.119013,0.0900731
Dusp1,1.85059,0.119053,0.42749
Gm20432,-1.84809,0.119097,-0.0855662
Gm13281,1.95072,0.119153,0.167372
Fndc1,1.96054,0.119166,0.154358
Thy1,-2.06749,0.119179,-0.601146
Gm11366,1.89871,0.119208,0.245651
Scfd1,-1.81757,0.119216,-0.123894
Ace2,1.84182,0.119221,0.090359
Ppard,2.19286,0.119242,0.164338
Gm23558,-1.8634,0.119248,-0.21836
Gm25289,1.83624,0.119258,0.168392
Mir802,1.83949,0.119264,0.184362
Gm8167,1.93555,0.119278,0.360626
Larp7,-1.81899,0.11928,-0.0982438
Tmem184b,1.93565,0.119282,0.139519
Plekhh1,1.8604,0.1193,0.0689549
Spata19,-1.84886,0.119325,-0.0902014
Gm17118,1.81574,0.119338,0.229688
Nrg3os,1.81612,0.119353,0.108475
Ighv5-12-4,-2.29577,0.11939,-0.895122
Zfp94,-1.86471,0.119394,-0.0872641
Gm25848,-2.15116,0.119404,-0.418737
Ighv2-3,-2.27728,0.119409,-0.990706
Hspa1a,1.97892,0.119415,1.35411
Dsn1,-2.05862,0.119438,-0.211226
Gm3211,1.88501,0.119462,0.26759
Rdh13,2.28391,0.119472,0.103418
Gm12515,-1.96525,0.119474,-0.0959366
Gm13517,1.84583,0.119491,0.2078
A630066F11Rik,1.9232,0.119521,0.213696
Gm16550,-1.89157,0.119551,-0.141345
Olfr1160,1.83517,0.119559,0.253049
Gm13735,1.94172,0.119559,0.156187
Dusp15,2.23511,0.119567,0.202224
Aim1,-1.82652,0.119607,-0.17747
Dnah5,1.85698,0.119621,0.0760405
Gm8385,2.10907,0.119627,0.273344
Gm3029,-2.11562,0.119634,-0.303129
Incenp,-2.35113,0.119646,-0.165288
4930452G13Rik,1.92498,0.119673,0.145858
D130009I18Rik,1.90459,0.119674,0.133682
C87499,1.964,0.119677,0.145948
Gm14494,-1.85621,0.119701,-0.0912795
Etv3,-1.85263,0.119702,-0.0946998
4931428L18Rik,2.05524,0.119711,0.222249
Zfyve1,-1.85165,0.119722,-0.0899156
Trim52,1.94991,0.119728,0.124724
Serpinh1,1.96846,0.119733,0.276594
Gm10521,-1.82323,0.119758,-0.250795
Olfr570,1.81467,0.119762,0.380825
Acadvl,-1.95258,0.119767,-0.0890709
Il15ra,1.90291,0.119773,0.0588536
Nrap,1.8253,0.119777,0.121091
Ramp3,1.8445,0.119788,0.113034
Gm5849,1.8737,0.11982,0.179278
Zic4,1.82521,0.119909,0.0932294
Mgl2,1.86433,0.119954,0.0759646
Igkv6-29,-2.28054,0.119999,-1.81808
Mir7091,2.12784,0.12,0.206555
Umod,1.8197,0.120001,0.170173
BC005537,-2.40408,0.120048,-0.19103
Mta2,-1.88401,0.120125,-0.0977276
Dtd2,-1.85335,0.120165,-0.242523
Foxj2,1.8899,0.120165,0.229044
Mxi1,1.81066,0.120166,0.0697384
Zfp773,1.948,0.120176,0.181783
Gm21990,1.81136,0.120178,0.232076
Gm12718,2.24068,0.120184,0.136262
Cdh26,1.94485,0.120215,0.106693
Spin2-ps2,1.86283,0.12022,0.216581
Scaf8,1.89365,0.120248,0.0876082
Gm12383,1.94865,0.12025,0.220839
Gm18360,1.83083,0.120271,0.243183
Ache,1.8535,0.120327,0.121093
Gm25650,1.8608,0.120351,0.304027
Olfr286,1.90763,0.120364,0.164725
Sdad1,-1.81762,0.12042,-0.0915483
Gm25839,1.82217,0.120422,0.249074
Hist1h2bf,-2.26774,0.120437,-0.421188
Rab11fip4os2,1.87651,0.120455,0.111159
Cnpy1,1.95519,0.120456,0.15007
Ccnb1ip1,1.81726,0.120489,0.127741
Gm23981,-1.92401,0.120559,-0.170036
Ubxn11,2.11155,0.120589,0.162789
Necab1,1.81476,0.120619,0.101147
Fam131a,1.91434,0.120673,0.13774
Gm25200,1.81574,0.120719,0.421157
Fmo1,1.80689,0.120799,0.0757362
2610027K06Rik,2.00888,0.12082,0.083447
Thbd,1.8598,0.120825,0.209876
Etv2,1.85982,0.120835,0.138557
Gm5755,1.82189,0.120889,0.260922
Tfap2d,1.85761,0.120925,0.119014
Bst1,1.80844,0.12093,0.0645382
Klf8,2.36949,0.121004,0.151275
Abcf2,-1.95468,0.121071,-0.128326
Chtop,-2.37362,0.121185,-0.12285
Anxa13,1.82398,0.121194,0.135657
Olfr702,1.92121,0.121222,0.297151
Wnt9b,2.16162,0.121282,0.231534
Gm26088,1.84295,0.121284,0.296488
Mir6961,-1.90978,0.121292,-0.27527
Gm26172,1.89941,0.121293,0.276555
Tcp10a,1.82878,0.121333,0.154516
Gm614,-1.88735,0.121338,-0.254871
Nron,1.94721,0.121349,0.127242
Gm13000,1.89654,0.121362,0.197395
Gm26229,-1.80369,0.121405,-0.166446
Gm25158,-1.80369,0.121405,-0.166446
Vmn1r129,1.80439,0.121415,0.23152
Stox1,1.8203,0.121432,0.142847
Gm16463,1.80531,0.121463,0.145264
Gm25415,1.86741,0.121464,0.272691
Isl2,1.84277,0.121468,0.0894906
2810055G20Rik,1.83702,0.121478,0.112391
Glrp1,1.82493,0.12148,0.105391
Gm23630,1.81523,0.121499,0.0878169
Gm7734,2.19633,0.121501,0.300738
Gm27016,1.81005,0.12151,0.258421
Gm23984,1.81319,0.121591,0.0687943
Gm12231,-1.87201,0.121595,-0.156181
Gm23242,1.95718,0.121595,0.0623685
Mir148b,1.8019,0.121639,0.260861
Mbd2,-1.86843,0.121673,-0.085084
Prol1,1.90871,0.121688,0.204179
AW495222,2.07229,0.121699,0.160703
Thumpd1,-2.03153,0.121705,-0.15002
Gm26832,1.81094,0.121719,0.0765484
Gm25420,1.80974,0.121736,0.182242
Rpl10-ps1,-1.81835,0.121769,-0.0461341
Gm15008,1.83719,0.121785,0.186993
C530005A16Rik,-1.83752,0.121801,0.147737
Sh2d4a,1.86847,0.121801,-0.138065
Sucnr1,1.92807,0.121806,0.175941
Cacng4,1.93958,0.121812,0.133252
Ffar2,1.81252,0.121813,0.161836
Disc1,1.83688,0.121816,0.088964
Vmn2r65,-1.80096,0.121839,-0.108456
5330417C22Rik,1.82981,0.121875,0.115058
Rnf183,2.07543,0.12189,0.159791
Cenpi,-2.33376,0.121944,-0.244723
Amica1,1.79991,0.12197,0.176464
Gata1,1.81907,0.12199,0.110806
Gm5828,-1.93521,0.121992,-0.160418
Gm4944,-1.81495,0.121994,-0.08733
Gm14420,-2.22039,0.122008,-0.140873
Gm11612,2.20219,0.122029,0.237576
Prr19,1.92807,0.122039,0.201772
Rassf10,1.80559,0.122042,0.196752
Gm15721,1.89637,0.12205,0.210228
Gm6660,1.80586,0.122064,0.216371
Ccdc27,1.79942,0.122093,0.0639739
Gm24611,1.93011,0.12212,0.401518
Gm23760,1.82363,0.122125,0.305199
Cdh4,1.81362,0.12213,0.112298
Gm15477,1.92855,0.122162,0.136429
Grip1os2,1.81211,0.122174,0.185733
Gpc1,1.8168,0.122199,0.11854
Eif4b,-1.93504,0.122213,-0.0789394
Polr3a,1.80177,0.122227,0.167422
Tmem178,1.90641,0.122288,0.149687
Tubgcp5,1.82356,0.122307,0.144759
Apold1,1.92079,0.122337,0.132102
Gm14121,-1.84268,0.122338,-0.0689877
Gm24890,1.83596,0.12237,0.211391
Nufip1,-1.79989,0.122395,-0.10309
Gm7189,2.00518,0.122409,0.147576
Gm5072,2.03042,0.12242,0.403379
Fads6,-1.8182,0.122441,-0.114341
Gm13886,-1.79783,0.122456,-0.155284
Izumo4,-1.83728,0.122471,-0.169868
Rbm46,1.80031,0.122481,0.105664
Ighv8-2,-2.46875,0.12249,-0.589082
Gm19691,1.79724,0.122568,0.157603
Gm10488,1.85503,0.122571,0.15056
Gas1,1.83767,0.122587,0.169124
Cxcl17,1.81026,0.122599,0.149634
Gm21951,1.9192,0.122625,0.250653
Dnaic2,1.83102,0.122648,0.149554
Gpr15,1.94656,0.122673,0.257692
Rs1,1.92328,0.122679,0.107442
Cyp2j13,1.80114,0.122692,0.167034
Fam98b,-1.79558,0.122703,-0.263383
Cyp2f2,1.79907,0.122716,0.129087
Elavl1,-1.91546,0.122747,-0.110494
Gprin1,2.25827,0.122764,0.197248
Gm16470,2.53136,0.12279,0.132345
Slc39a7,-1.85722,0.122842,-0.0812017
Tap1,1.80045,0.122865,0.0946676
Parp12,1.81213,0.12289,0.211083
Adsl,-1.88299,0.122901,-0.0866564
Tyw3,1.80375,0.122912,0.101082
Myo15b,1.9089,0.122958,0.116142
Gm10512,1.80573,0.122971,0.182316
Gm5863,2.2867,0.122971,0.185456
Ddx6,-1.83514,0.122985,-0.135511
Spata17,1.88527,0.123025,0.173999
Dck,-1.84211,0.1231,-0.200534
Gm21867,1.85444,0.123102,0.240464
Gm20559,1.96029,0.123128,0.216121
Gm24909,-1.79666,0.123131,-0.168792
Igh-VS107,-2.42817,0.123148,-2.43264
Gm12779,-1.8511,0.123156,-0.137704
Sun3,1.85681,0.123182,0.165357
Man2c1os,-1.9457,0.123223,-0.133339
Gm15419,2.00453,0.123285,0.260142
E030024N20Rik,-1.79288,0.123295,-0.0373089
Armcx3,2.07134,0.123337,0.0871061
I0C0044D17Rik,1.83278,0.123395,0.164426
Tagln3,1.84653,0.123397,0.145127
Gpr83,-1.88519,0.123419,-0.237478
Kirrel2,1.79251,0.12344,0.112537
Gab1,1.79598,0.123458,0.116211
Gm17249,2.05304,0.12346,0.178071
Kynu,1.90967,0.123467,0.307076
Nrcam,1.8883,0.123471,0.0847598
1700072B07Rik,2.07742,0.123481,0.250981
Gp1ba,-1.8445,0.123487,-0.146718
Psmc3,-1.79693,0.123511,-0.0879127
1700036A12Rik,2.02669,0.123521,0.193259
Rab24,-1.84786,0.123524,-0.0926881
Ndufaf5,1.80302,0.123543,0.107463
Prss37,1.79369,0.123558,0.154816
Olfr205,2.24989,0.123596,0.380703
Gm26811,1.81557,0.123612,0.221478
L3mbtl1,2.10222,0.123631,0.103449
Gm18336,1.9975,0.123636,0.210052
Hdac2,-1.79089,0.123685,-0.154499
Gtpbp6,1.89321,0.12373,0.0783266
Itsn2,-1.8109,0.123745,-0.0979723
Gm11696,1.79683,0.123773,0.185279
Camk1g,1.80175,0.123777,0.10468
Pmepa1,1.81274,0.123803,0.0937378
Gm24432,2.00447,0.123816,0.154623
Ifltd1,1.96686,0.123818,0.0821151
Gm11540,1.82273,0.12386,0.178134
Erc2,1.8277,0.12388,0.126693
Epas1,2.00768,0.123919,0.0651927
Gm6568,2.34701,0.123927,0.191164
Krtap26-1,1.87432,0.123927,0.153049
Tktl1,1.85846,0.123934,0.130176
Gpr116,1.78846,0.123939,0.133652
Rbm48,-1.81004,0.12394,-0.0725606
Olfr349-ps1,1.85423,0.123979,0.249135
Cyb5r2,1.8039,0.124001,0.0908223
4930584F24Rik,1.81226,0.12401,0.214803
Ptger4,1.84596,0.124034,0.109429
Gm14451,1.86812,0.124041,0.216867
Ercc3,-1.80587,0.124056,-0.119715
Zmym3,1.78786,0.124057,0.0840585
Olfr682-ps1,1.79675,0.124058,0.18957
Magea9-ps,-1.92831,0.124065,-0.236322
Amy2a1,1.79572,0.12411,0.121528
Gm13677,2.32634,0.124113,0.140729
Olfr769,1.8442,0.124139,0.244375
9430065F17Rik,-2.42311,0.124158,-0.291374
4833419F23Rik,1.79336,0.124176,0.136899
